beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
1043,387,333,0,1.0,3.3851496e-12,0.0,3.8550736e-26,1.0157482e-14,5.5124405e-13,1.05911455e-13,2.605677e-20,4.14728e-08,9.7349023e-32,2.5286603e-28,1.5465186e-19,9.195463e-18,1.5058524e-11,2.0785954e-13,1.1624789e-15,1.6172314e-17
1044,399,338,13,1.0031383e-12,7.2874093e-09,0.0,2.2228672e-22,1.3641883e-05,2.6847578e-08,5.097133e-06,1.3932737e-10,5.2873736e-07,2.1388802e-19,2.8031953e-26,1.8884371e-08,1.9856536e-06,0.99997705,9.303798e-08,9.085198e-14,1.0750978e-13
1045,540,865,16,8.206633e-14,2.451367e-05,0.0,1.0149485e-25,2.2851921e-08,3.4629986e-06,1.9416152e-16,1.0404108e-15,0.00015923636,1.7332344e-12,9.286797e-19,0.00016819287,7.206187e-10,7.4189005e-10,3.2656895e-09,7.848082e-06,0.99963766
1046,865,866,5,4.3687728e-10,3.731507e-12,0.0,1.4854907e-21,9.534659e-13,0.928288,9.250814e-09,1.811602e-15,0.00064513047,1.0622987e-17,6.4743746e-21,2.4460574e-08,6.131838e-17,2.490431e-09,1.3462474e-08,0.0710671,3.4237605e-15
1047,866,867,5,1.6028156e-11,7.837706e-12,0.0,5.105844e-16,1.4797342e-12,0.984842,7.971803e-11,9.523412e-16,0.000787463,3.5958497e-17,1.3663667e-18,4.579852e-09,1.2673528e-16,1.5960508e-09,1.1981906e-08,0.014369312,6.613982e-17
1048,867,868,5,2.0870073e-11,1.886338e-12,0.0,2.661051e-16,1.2939598e-12,0.9885872,4.3930866e-11,7.756229e-15,0.0047630523,8.023364e-18,2.5357412e-20,7.120746e-08,3.1061535e-14,8.8711016e-10,2.1161426e-09,0.006648127,6.183799e-17
1049,868,869,15,4.51339e-32,5.793189e-12,0.0,9.928692e-31,1.167228e-13,2.2496551e-09,1.0860431e-18,1.5474275e-19,1.62144e-11,5.965292e-21,4.7068236e-26,7.696331e-17,1.0535907e-15,1.2299653e-14,6.3605276e-18,1.0,1.027108e-18
1050,869,421,15,1.2876749e-30,6.023366e-12,0.0,2.1813935e-31,1.3217811e-15,1.7837072e-10,5.581412e-20,1.6970216e-20,7.310497e-11,1.0099066e-21,6.9584937e-25,1.3887113e-16,1.7281334e-13,4.6142025e-14,2.5692523e-15,1.0,1.1298206e-15
1051,410,277,14,9.621268e-17,1.5531593e-10,0.0,3.133638e-19,2.2640514e-11,1.7770577e-07,5.226235e-06,3.154005e-17,1.1611084e-09,2.8018627e-16,0.00028763778,9.674635e-09,4.7915198e-17,8.172365e-06,0.9996987,4.5065473e-15,9.94073e-11
1052,103,870,4,4.9014402e-26,6.780563e-12,0.0,1.7367349e-28,0.9962458,2.3990565e-09,0.00056080497,4.642025e-11,2.4858087e-09,1.1538552e-07,4.6700998e-21,0.0031936173,2.3187202e-14,6.561933e-10,8.826169e-11,1.9956618e-14,8.989956e-11
1053,870,871,6,2.9691742e-22,6.8765154e-15,0.0,9.780579e-31,1.9466357e-09,3.961211e-13,0.9999923,2.073906e-17,1.3160958e-15,8.308433e-16,7.0124575e-24,1.8991675e-13,2.808845e-20,4.0924085e-08,8.542313e-06,1.5984372e-19,7.098304e-19
1054,871,277,6,6.2842353e-28,4.4668425e-14,0.0,2.7739501e-28,1.2795426e-06,1.8163985e-14,0.9999809,1.3880067e-09,2.4209687e-13,2.523882e-19,4.6587604e-23,5.148991e-09,5.796839e-15,5.7575053e-06,1.2296989e-05,7.521595e-19,3.934652e-17
1055,277,872,13,2.0975708e-15,1.7992424e-12,0.0,5.2784805e-24,1.3426222e-07,7.1882737e-06,8.6254424e-08,2.3745317e-06,5.7867403e-08,3.174077e-17,1.3742197e-23,6.205378e-08,4.0096545e-17,0.9998436,0.00014617812,1.7864881e-11,1.5333932e-14
1056,872,873,13,2.9621425e-26,8.101749e-06,0.0,3.0448005e-27,2.4439656e-10,1.9976044e-06,5.726897e-16,4.5192297e-10,8.618662e-09,1.3069812e-21,3.4404422e-14,6.0477925e-09,8.578944e-08,0.8934992,0.1064896,3.1188398e-18,1.2644352e-10
1057,873,471,7,1.5793133e-21,1.4120728e-07,0.0,1.1553118e-24,4.6047853e-07,5.228682e-08,4.253786e-11,0.9706689,3.0156263e-11,2.1441951e-22,6.538057e-22,8.03729e-06,3.703396e-07,0.029320272,8.987672e-08,4.852769e-12,4.2229103e-16
1058,505,874,11,1.4253953e-17,6.0873763e-15,0.0,2.1494731e-26,6.814929e-10,0.024894804,1.8483135e-14,1.8049405e-13,5.734315e-06,1.3435608e-13,2.0696432e-20,0.9751001,4.811786e-14,3.3715009e-09,3.3379415e-12,3.9460195e-15,6.658567e-08
1059,874,875,5,9.158843e-11,1.34368515e-11,0.0,1.04073656e-22,7.667311e-12,0.9948407,9.3190795e-14,1.1237283e-18,0.0051588174,2.2477442e-11,2.040083e-21,5.01669e-07,1.2620719e-13,1.3169206e-06,1.7548526e-09,8.158759e-12,7.909897e-16
1060,875,410,5,4.04972e-14,4.820855e-17,0.0,1.515208e-25,1.5387483e-15,1.0,1.4812196e-12,5.82226e-22,1.585263e-08,1.970147e-15,3.1245837e-23,6.2855428e-09,3.7288913e-18,1.9662405e-10,1.1755361e-07,1.0464448e-08,2.0286076e-19
1061,410,368,6,1.1996066e-11,7.899268e-12,0.0,7.0322395e-28,5.040408e-11,4.581409e-08,0.5492774,2.930537e-19,1.1440029e-14,1.8604005e-16,4.36822e-19,1.7707629e-09,1.2653123e-19,6.8601935e-07,0.45072326,2.5828008e-17,4.62288e-14
1062,505,363,6,1.425665e-20,1.6893397e-15,0.0,2.9542523e-35,1.987788e-09,9.222387e-15,0.99998474,9.95372e-16,1.6965698e-11,2.2574093e-20,1.8999415e-22,1.7702889e-10,4.385875e-16,1.304979e-05,6.665839e-07,1.3674355e-18,7.1932293e-16
1063,483,343,6,2.1406351e-19,1.753321e-08,0.0,4.2857238e-27,4.7839057e-09,2.681395e-12,0.9971886,6.8452535e-11,1.8312412e-11,1.6815173e-20,1.6535692e-25,9.721091e-11,8.049206e-11,0.002810316,2.2025934e-06,1.3654927e-16,1.0682619e-14
1064,517,348,6,5.3942864e-16,3.4284953e-13,0.0,4.478812e-25,1.0729525e-10,4.1037424e-08,0.99887145,8.5622156e-13,5.725099e-11,1.3508468e-15,4.8633302e-20,1.4243405e-10,1.9801994e-14,5.3992544e-06,0.0011220062,1.9386105e-16,2.9406355e-13
1065,358,353,10,3.8442268e-23,0.0027859367,0.0,1.4815337e-15,3.8039364e-08,5.7723576e-11,1.4156829e-12,9.653824e-13,1.7366804e-07,4.4316853e-17,0.9972154,5.0462207e-10,7.560634e-11,1.8200176e-08,1.0697217e-14,1.91948e-14,1.1854723e-11
1066,67,876,5,9.566806e-10,8.8680004e-15,0.0,6.120598e-17,1.5877443e-08,0.9906975,1.16177015e-14,4.010938e-18,0.009304176,1.4999315e-13,6.2930297e-16,1.2648609e-08,2.3458455e-15,2.3039059e-08,4.256243e-08,1.6638194e-10,6.9576e-15
1067,876,877,0,0.99999815,1.1018184e-15,0.0,5.9665776e-25,6.0475895e-15,2.1423534e-09,1.8015868e-17,1.3996056e-20,2.6588727e-06,9.2555706e-26,5.4437214e-28,4.0331895e-16,1.4055307e-17,3.807678e-10,9.727133e-12,1.4163646e-18,5.934576e-16
1068,877,878,0,1.0,2.006345e-17,0.0,2.171693e-26,1.6253759e-18,1.710668e-12,1.9431482e-17,1.2152373e-21,1.910198e-08,7.931345e-32,1.7211369e-28,5.8480005e-19,3.1038565e-21,8.45886e-14,2.820222e-15,1.4110573e-19,2.3258443e-20
1069,878,333,0,1.0,1.6964728e-11,0.0,1.326728e-28,2.9094518e-11,1.7572842e-09,5.634718e-14,1.1756686e-18,1.7578292e-07,1.8770516e-25,4.934572e-26,1.8855953e-14,2.5917003e-19,1.8084323e-08,7.2788685e-12,1.6768383e-16,1.86177e-17
1070,333,879,0,0.99997705,4.2575725e-09,0.0,2.4453518e-28,1.4932784e-08,1.7139153e-07,7.590243e-14,1.7798379e-16,3.7722648e-06,5.7831027e-22,4.795908e-25,8.8826485e-10,4.529986e-16,1.9391615e-05,7.110149e-11,1.4640116e-14,3.987268e-15
1071,879,880,0,0.9993212,1.3140918e-11,0.0,3.68939e-24,6.7788826e-12,1.2760337e-05,9.8775134e-14,3.389838e-17,0.00066567014,2.3460906e-27,1.8044081e-23,5.7436894e-12,1.5327e-18,2.8129597e-07,1.0407974e-12,2.0952309e-12,7.649959e-19
1072,880,338,13,8.131942e-05,2.6742258e-11,0.0,2.241845e-25,7.531382e-05,4.1991916e-05,0.12694915,1.095089e-15,7.1205555e-08,1.069965e-17,5.9384783e-21,7.3410917e-09,4.7544184e-15,0.8707494,0.002102013,1.2452606e-08,8.5214995e-17
1073,338,881,0,0.87896913,4.5332347e-09,0.0,1.4393194e-22,2.4726367e-07,0.005678489,1.2859601e-10,2.3748934e-14,0.096490175,1.2875284e-21,6.5421737e-22,7.166776e-07,1.0627605e-10,0.018609818,2.2234077e-09,0.00024973156,8.7118133e-16
1074,881,882,15,7.4227544e-09,3.0244643e-10,0.0,1.27894304e-20,6.215004e-13,0.01695329,7.012346e-18,4.203624e-16,0.025269194,1.264659e-22,5.778103e-20,2.8136408e-11,1.3606923e-10,6.147341e-10,2.5067517e-14,0.9577769,3.5121133e-15
1075,882,343,11,7.595735e-17,0.16456917,0.0,6.683751e-26,3.7664395e-07,3.925334e-06,0.00011172137,1.04925374e-10,0.008751743,4.4032953e-15,8.4409015e-11,0.8080133,0.0185054,1.7199943e-06,4.1376392e-05,8.451636e-10,3.029817e-06
1076,343,883,11,4.340387e-24,2.1178419e-06,0.0,7.166961e-24,1.0872621e-10,1.0935703e-06,9.418213e-15,1.293226e-10,4.621697e-07,2.4337756e-20,6.1836536e-18,0.99991226,8.5693086e-05,5.4996896e-10,5.695382e-13,1.47355e-11,1.2467832e-13
1077,883,884,11,1.2146617e-30,1.9943599e-07,0.0,1.8107614e-20,1.088313e-08,4.1262072e-07,9.242075e-15,6.4548584e-09,3.7237644e-08,1.5856022e-15,1.1651796e-20,0.9997406,0.00025807007,2.9577937e-12,8.598867e-15,3.5395334e-10,3.002873e-11
1078,884,348,11,3.7892278e-20,0.0018399664,0.0,1.0597649e-25,1.5435754e-07,7.313172e-08,3.3506439e-07,2.8503928e-11,4.5333973e-06,4.9732555e-11,1.8350327e-17,0.8973453,0.07700648,3.5267542e-11,4.6020457e-07,1.5764853e-12,0.023801867
1079,348,885,11,2.9658408e-18,2.2998252e-06,0.0,1.8079943e-27,7.27644e-08,2.5955057e-07,2.177716e-11,2.1912036e-14,1.3165991e-06,1.5602258e-10,2.933045e-17,0.95995694,0.00029012165,1.15185e-14,7.9179475e-11,4.451259e-15,0.039748564
1080,885,886,5,1.0268123e-14,1.3619683e-12,0.0,7.2425587e-19,5.710084e-14,0.99886763,1.1912855e-16,1.6404787e-14,0.0010168472,1.6207603e-14,3.945302e-20,8.367754e-08,5.284592e-14,1.8815929e-14,1.1299376e-14,0.00011503322,2.8507893e-15
1081,886,353,5,6.734591e-15,6.615201e-07,0.0,2.1920862e-25,2.1964974e-10,0.99967575,4.1978634e-12,6.7185433e-18,0.0003228033,4.8331967e-15,9.604504e-18,1.5843364e-10,1.3965154e-16,1.7509024e-07,1.7261582e-08,2.8226431e-08,1.2879051e-16
1082,410,887,5,2.6430217e-17,3.4256696e-14,0.0,1.727955e-25,1.4337083e-14,0.9999962,5.508722e-16,5.9860593e-21,2.450363e-08,1.9534372e-14,3.2009028e-23,1.1301964e-06,6.3115353e-18,1.160302e-10,1.42671075e-11,2.4939236e-06,1.8925011e-19
1083,887,888,11,1.086922e-25,2.9248953e-05,0.0,1.8864337e-25,5.047739e-11,9.409425e-05,4.804156e-14,1.2601054e-19,6.715935e-09,2.616462e-14,5.000605e-21,0.9998779,2.4077573e-09,4.186915e-09,1.0715349e-07,5.110064e-12,1.2734422e-12
1084,888,889,1,2.3219016e-33,1.0,0.0,8.402086e-28,2.7078254e-10,6.3915975e-15,7.839877e-15,1.8451757e-17,7.538052e-12,1.735577e-19,2.637576e-22,9.423128e-09,1.5571511e-11,1.1052679e-12,8.1014725e-13,3.0013421e-16,4.9460956e-15
1085,889,890,1,5.6547926e-27,1.0,0.0,1.3263666e-24,5.3512274e-08,5.9315913e-15,9.4292105e-08,6.05174e-16,2.2448968e-13,2.1563376e-12,1.6518522e-20,2.7367686e-09,9.85083e-15,1.873131e-11,1.6445727e-11,3.07021e-15,2.146658e-15
1086,890,313,4,4.1083595e-32,8.167063e-07,0.0,5.7675587e-26,0.99076545,1.3965473e-16,5.071335e-07,5.7622427e-09,1.3844714e-13,5.943631e-11,1.05591835e-19,0.0092322985,1.113671e-16,3.9920316e-15,4.541016e-12,1.3017494e-17,1.7914113e-08
1087,483,891,12,1.4571627e-23,7.7776895e-05,0.0,2.11719e-26,5.3170505e-05,1.8636909e-07,7.929203e-08,2.2442555e-05,0.011388762,5.989126e-19,3.1910444e-20,3.6114177e-06,0.9880104,0.0004441971,8.9643225e-15,4.722043e-09,3.5624975e-08
1088,891,892,1,1.9337511e-23,1.0,0.0,1.5265838e-27,1.6431013e-08,6.495839e-16,1.8490468e-14,3.0902356e-13,5.1931525e-11,1.024071e-20,1.0968409e-22,4.6215137e-10,5.154272e-11,1.7486369e-10,2.4169062e-15,2.0529795e-14,7.07071e-12
1089,892,517,16,4.989728e-27,1.2208362e-06,0.0,8.256998e-30,5.2569845e-07,1.3208003e-12,9.781098e-17,7.824222e-15,1.2080034e-07,9.034105e-17,8.346363e-23,4.935302e-05,2.0680176e-05,8.211205e-14,2.231327e-16,6.068576e-14,0.99992746
1090,517,893,11,1.1620568e-24,3.5048933e-11,0.0,3.7179642e-28,1.3852846e-06,2.5076572e-09,2.2110171e-16,2.0064146e-09,3.260616e-13,4.2486525e-15,4.0655762e-26,1.0,6.725051e-12,7.671315e-13,3.6240503e-18,1.2766507e-22,6.048023e-09
1091,893,894,14,4.5673836e-14,0.0005735984,0.0,1.4810263e-21,0.05698825,0.00022947359,0.00084324356,5.1698734e-09,5.45108e-12,1.826619e-07,2.4635219e-23,0.047802195,9.928431e-15,0.0007165803,0.892845,1.484661e-17,4.150168e-08
1092,894,358,4,7.336746e-18,8.276931e-07,0.0,5.4614327e-24,0.98823655,7.807442e-06,2.8698847e-07,6.420468e-12,4.0069995e-07,1.383911e-14,4.1793914e-20,1.5502501e-06,1.04392495e-08,0.010923884,0.0008297081,4.5925745e-15,2.3772666e-08
1093,358,895,12,6.708275e-25,2.543313e-08,0.0,7.5501895e-29,7.3836513e-06,7.497899e-13,7.8236327e-13,7.0986977e-15,0.011403151,1.1294735e-19,4.2617387e-21,4.8133455e-07,0.9885872,6.685039e-07,3.2358435e-15,2.622686e-15,7.555391e-10
1094,895,363,12,5.72763e-27,4.3404177e-10,0.0,1.552899e-32,1.4220271e-11,7.895147e-18,2.2022841e-12,4.767828e-20,9.67627e-07,2.876331e-21,1.42629e-21,1.232007e-08,1.0,5.0261973e-12,2.3186394e-15,6.5912155e-16,2.0858613e-11
1095,363,896,12,8.982836e-24,3.6574823e-09,0.0,6.0530827e-30,1.344778e-10,4.3549348e-15,6.911847e-19,1.8167394e-20,3.5407033e-05,7.404193e-19,2.727332e-20,6.2597076e-07,0.99996567,3.602499e-15,8.19917e-18,9.113756e-16,1.6358156e-08
1096,896,897,8,5.844695e-13,4.1609073e-12,0.0,7.048406e-21,4.110636e-08,1.2387986e-07,3.5552613e-08,5.4718305e-12,1.0,8.684053e-21,1.2845661e-20,3.6623027e-07,8.771109e-07,4.494461e-15,1.1633743e-16,3.8412495e-09,1.0478082e-13
1097,897,368,11,1.5755001e-11,9.6254775e-12,0.0,3.775337e-18,1.2554864e-09,0.0057991967,2.5543878e-08,1.1387091e-13,0.00050049997,2.1421425e-15,1.4974236e-18,0.993699,7.2160155e-08,3.2236604e-14,3.0867247e-13,6.730257e-13,4.0674517e-12
1098,368,898,11,3.7840457e-18,1.0669598e-12,0.0,1.0718506e-20,5.0660656e-11,0.004575012,1.4527737e-14,6.647776e-17,5.54395e-08,1.0496478e-14,2.3049667e-18,0.9954252,1.5735834e-12,1.7690366e-14,5.8091027e-15,1.2242703e-11,2.102542e-11
1099,898,148,11,1.8760832e-27,0.00017366036,0.0,3.2899705e-25,0.039870657,3.3120766e-06,4.2537554e-10,8.5296065e-15,1.6206717e-09,1.5220736e-09,2.6475816e-18,0.95994586,3.1210989e-12,1.7737595e-07,4.6268586e-10,3.2357445e-08,5.2897567e-06
1100,471,505,14,3.6460864e-17,0.10646482,0.0,9.398886e-26,0.0002569355,4.289392e-10,0.060656972,0.023204243,4.053314e-10,3.9649006e-20,3.0834185e-20,6.422058e-05,3.5923168e-07,0.19367847,0.61566865,2.1446058e-13,4.544097e-06
1101,505,899,11,1.7408715e-23,3.633071e-13,0.0,2.2340291e-29,9.847206e-11,5.5146998e-06,1.8350223e-13,1.7531277e-15,4.9495247e-10,1.5002882e-18,4.8595403e-23,0.9999962,1.7731992e-13,1.8512747e-09,2.650247e-12,1.3119533e-18,6.6630136e-08
1102,899,517,11,2.2394117e-23,1.8447934e-12,0.0,1.6250772e-27,1.3814691e-06,1.4946049e-10,1.6243219e-11,3.7011893e-16,3.085152e-10,4.7737735e-15,6.4685845e-25,0.7550873,6.3459673e-09,1.6308588e-12,1.8182226e-13,5.967062e-23,0.24491009
1103,471,483,7,2.4500185e-22,8.911074e-06,0.0,6.9327894e-26,3.2451513e-08,5.70666e-16,2.2750068e-08,0.9999923,3.2294188e-15,2.6818685e-25,1.9669265e-29,8.965162e-11,6.945708e-11,4.428579e-08,6.949974e-11,4.1746218e-15,2.191605e-14
1104,39,27,16,3.1957434e-22,6.060237e-10,0.0,2.0266917e-24,1.2479426e-08,6.814016e-11,1.489452e-20,6.1282015e-21,7.66209e-09,1.1699304e-15,3.0276018e-19,6.7892705e-09,8.431674e-09,9.160267e-13,9.998985e-13,1.0416801e-18,1.0
1105,900,901,16,1.2248287e-22,3.076427e-13,0.0,2.1665347e-29,8.82623e-05,1.367942e-10,4.210513e-14,3.35698e-20,6.182897e-11,3.4405263e-11,5.1213785e-21,4.113446e-07,1.4875478e-15,3.513566e-12,2.0839048e-11,4.3478834e-21,0.99991226
1106,901,27,16,8.621157e-25,1.3034621e-12,0.0,1.1633045e-29,5.669368e-06,6.984553e-11,1.8428282e-15,1.6856716e-21,3.473811e-12,2.7220581e-08,1.2609077e-20,1.0401317e-10,1.075613e-16,2.6005934e-12,1.1334114e-09,2.2668113e-16,0.9999962
1107,27,902,5,7.47828e-19,1.9627173e-11,0.0,3.1670175e-22,4.2132346e-11,0.9999047,3.3333472e-20,4.3712947e-23,5.337489e-07,9.512029e-05,7.2362e-21,6.1370055e-11,8.763602e-18,1.732162e-14,1.8516162e-14,8.999513e-07,5.058656e-16
1108,902,903,5,2.6601192e-22,6.199025e-12,0.0,1.977447e-26,1.35526985e-08,0.95883334,8.190339e-14,1.29356175e-17,3.318903e-08,0.039108146,4.5487558e-24,0.0015088917,1.4473771e-11,9.7963875e-06,0.0004360678,7.1802165e-06,9.669859e-05
1109,903,198,11,5.1343536e-26,6.86649e-11,0.0,1.1110344e-26,7.711089e-08,4.0012102e-07,1.5545209e-12,4.6553307e-16,2.9895442e-12,9.3551604e-14,3.682955e-21,0.99953854,7.8879847e-10,5.233678e-13,6.6475553e-07,2.3982683e-10,0.0004594773
1110,198,904,5,7.031239e-23,5.3577463e-07,0.0,6.686471e-21,3.9838874e-10,0.9822456,3.9077442e-16,3.558452e-14,1.3841904e-07,4.0563037e-08,2.2470784e-16,0.0016850571,1.5851067e-07,3.6637224e-10,1.7672149e-07,0.016069187,3.0630643e-14
1111,904,75,5,7.2401005e-19,6.4057845e-06,0.0,2.4088844e-19,2.731917e-10,0.98652655,2.2625767e-17,1.8909318e-15,5.5149103e-06,1.2910048e-07,2.7378553e-16,3.457108e-08,5.7195813e-09,1.0421772e-10,8.7007936e-07,0.013458766,4.971045e-15
1112,75,905,14,8.641164e-20,1.8840796e-05,0.0,5.506547e-20,1.3317704e-10,0.002325909,1.3889444e-16,1.1330724e-12,6.5625977e-06,1.4447554e-13,1.3190412e-15,1.0171594e-07,0.3267036,1.9456131e-07,0.67094326,1.7144068e-06,3.338575e-14
1113,905,906,14,3.6701068e-22,3.095548e-11,0.0,4.7486184e-30,8.6840176e-14,2.3394975e-10,1.0603339e-12,1.4969667e-18,5.2780414e-15,2.379399e-15,4.0347577e-24,9.0051135e-14,9.966409e-09,1.1212038e-07,1.0,3.9552216e-18,4.1268254e-20
1114,906,907,14,6.225256e-20,8.627305e-11,0.0,2.4324871e-26,4.70488e-13,7.3714546e-09,3.300242e-16,7.31811e-16,8.05624e-11,1.382736e-19,6.128268e-22,3.6168699e-10,0.0037567327,9.394133e-08,0.996242,5.325224e-15,8.555468e-18
1115,907,908,14,9.8021865e-20,1.0762473e-12,0.0,1.0185668e-26,3.2397533e-11,9.22337e-08,8.855247e-17,6.059687e-16,3.7715504e-11,1.2115565e-15,1.0609e-20,4.4262105e-10,0.0032559596,2.4481963e-07,0.99674374,6.009438e-15,2.0076642e-15
1116,908,909,14,4.1014752e-22,1.1709942e-13,0.0,8.284538e-31,4.0928393e-11,2.386467e-11,1.7475424e-11,7.663365e-19,4.0883975e-16,5.1024647e-13,3.2487308e-23,1.0956583e-13,7.075932e-08,3.981081e-08,1.0,1.9929274e-17,3.150363e-16
1117,909,524,14,2.1149202e-20,4.9126697e-12,0.0,3.678984e-27,8.066146e-10,1.381081e-11,1.32775735e-11,1.3588335e-20,1.09662175e-10,1.1380858e-17,4.0131641e-22,1.1395191e-10,5.5455e-06,3.3779793e-07,0.9999923,3.0870463e-18,2.6849061e-12
1118,524,910,5,2.7947649e-15,8.459183e-10,0.0,2.0845447e-15,3.1647577e-08,0.8689974,3.8497968e-19,7.693517e-16,0.13099945,1.2123509e-09,6.393371e-17,4.524234e-09,3.565729e-10,2.1925565e-08,1.3074181e-09,4.0821847e-06,4.1903768e-19
1119,910,911,14,1.7081276e-20,7.8892927e-14,0.0,2.3761296e-26,4.4899042e-07,0.047936223,1.1386322e-11,6.706381e-18,1.2364167e-11,1.4974906e-05,3.635011e-21,1.642448e-10,2.191649e-12,0.00039324723,0.9516548,5.7802134e-07,4.758081e-16
1120,911,222,14,3.8057212e-23,1.4098895e-12,0.0,5.202117e-25,3.5897316e-05,0.0010663501,1.8642008e-09,1.0395092e-17,1.5767154e-10,2.5571396e-06,3.1216012e-18,4.166902e-09,2.7687557e-08,0.0005363316,0.9983572,2.1934443e-07,2.26701e-16
1121,222,912,4,9.817105e-30,7.978153e-13,0.0,3.1898906e-26,0.9999962,7.664207e-13,9.028177e-10,3.689954e-16,1.0964324e-12,8.353727e-14,4.1128538e-20,2.9054508e-09,1.7918091e-14,1.3546548e-08,2.6332503e-09,2.5247418e-17,2.4496553e-06
1122,912,120,4,6.472463e-24,6.6411768e-12,0.0,2.5119859e-23,1.0,2.6553831e-08,5.6471244e-10,8.943795e-15,2.995235e-08,1.1337541e-07,2.4513519e-17,2.74259e-09,2.697541e-14,3.2604277e-07,2.133244e-09,2.4452304e-13,3.850966e-07
1123,120,913,16,2.7295734e-25,3.2509431e-12,0.0,1.8751746e-27,0.2883644,8.4332606e-14,1.5236581e-11,3.278034e-16,2.812793e-11,8.770234e-08,7.091348e-19,2.7245708e-09,1.9638395e-12,7.788065e-09,1.7215482e-08,1.7681163e-17,0.7116372
1124,240,903,11,4.4111746e-25,3.362338e-12,0.0,5.591407e-27,1.494037e-07,0.00039425056,1.5189294e-17,1.7551082e-15,3.389551e-11,1.3747321e-10,5.233354e-22,0.92036855,5.9839267e-09,1.53974e-08,5.313373e-08,3.8548052e-13,0.07923695
1125,455,198,1,1.1726932e-20,0.8832817,0.0,1.5973428e-23,0.0045963353,2.919532e-06,0.000104471575,3.6483637e-12,4.807557e-10,0.004398017,5.1432457e-14,0.10567178,3.7228925e-11,1.9531686e-07,0.0019435104,1.5895685e-08,2.3791635e-07
1126,294,75,14,1.692697e-19,3.0503666e-06,0.0,3.9830916e-28,5.4836114e-06,1.7393496e-10,7.9072965e-10,1.3082759e-17,6.861871e-14,1.2119976e-12,1.2491235e-16,5.833211e-10,3.6985723e-12,1.07039504e-07,0.9999923,3.8731398e-14,3.725187e-07
1127,905,87,14,2.7038527e-24,1.2243183e-09,0.0,5.6454033e-32,2.619071e-12,4.924659e-12,9.310232e-14,1.9122118e-18,3.7346892e-16,4.8617356e-20,2.014892e-22,6.367415e-13,4.32954e-08,6.7084067e-09,1.0,6.5973878e-21,4.0334814e-16
1128,907,927,14,4.1619047e-21,1.8188964e-12,0.0,2.6091873e-28,6.6231347e-13,5.3043353e-10,4.307892e-16,3.0729387e-16,2.5298097e-12,3.8535936e-16,1.2470682e-21,2.5330361e-11,8.064623e-06,5.040375e-09,0.9999923,4.079826e-17,3.2762964e-16
1129,909,99,14,2.814229e-20,1.0866975e-11,0.0,1.2972113e-28,1.3690749e-10,1.3338708e-09,1.8414012e-08,1.5282248e-22,1.5896303e-14,2.645455e-15,9.46138e-24,6.91755e-10,3.506196e-08,3.3414647e-08,1.0,5.5847156e-19,4.091994e-12
1130,306,524,14,2.838045e-19,9.321303e-10,0.0,5.2784805e-24,1.9048846e-06,5.0177402e-08,0.1090973,4.531344e-19,3.3932268e-10,5.415599e-11,3.471051e-22,7.99121e-08,1.3487047e-15,2.4003966e-06,0.89089894,1.01824324e-13,5.8796086e-11
1131,210,222,16,2.8527984e-25,1.1020939e-11,0.0,7.207778e-26,0.000435697,1.3812197e-16,2.6257962e-10,7.611791e-13,4.403827e-10,1.7677934e-16,8.338225e-21,1.6481684e-07,3.651812e-07,3.7890285e-11,1.8137668e-07,1.2076965e-19,0.9995653
1132,132,120,16,4.2189858e-29,6.8431284e-14,0.0,2.0010438e-29,0.0020652604,3.9536547e-17,5.842708e-14,7.46982e-17,1.4849139e-12,1.0407618e-12,4.3372794e-22,5.3879073e-10,1.2375661e-14,4.904578e-13,1.28757924e-11,3.7850095e-20,0.9979346
1133,913,914,16,4.453493e-26,2.5276875e-12,0.0,3.5030565e-29,0.13894425,3.735896e-11,1.8687039e-13,8.390226e-15,1.4413165e-11,0.00040505754,9.351532e-19,1.405334e-07,1.0801258e-12,1.0238741e-08,1.6400822e-09,1.4792516e-16,0.86065084
1134,914,132,16,2.7568154e-30,1.6830433e-14,0.0,1.2466243e-31,0.00051038695,9.599303e-18,9.239351e-17,7.2440934e-15,1.9318733e-13,5.634442e-13,5.4808218e-24,3.2531175e-10,2.0817068e-16,2.862418e-14,8.411698e-15,4.7625205e-20,0.99948895
1135,132,915,4,1.0628189e-22,2.1246913e-10,0.0,1.4182179e-27,0.79107714,1.6320981e-11,1.2336842e-11,4.0883066e-07,1.3470951e-08,1.5541017e-10,1.9668424e-23,7.820255e-07,1.5714857e-17,1.19915345e-11,3.172897e-13,9.49698e-13,0.20892246
1136,915,210,16,6.048626e-23,4.9567825e-09,0.0,2.2791705e-28,0.13451844,1.2054718e-14,6.4328346e-16,1.3244748e-10,1.4555898e-09,2.8912568e-15,3.6788635e-24,2.5458685e-06,2.053464e-15,1.3113956e-14,3.4454823e-16,8.529342e-16,0.86548066
1137,210,916,7,3.2783094e-31,3.460052e-07,0.0,4.1566623e-24,0.017923534,2.0003786e-15,9.88314e-12,0.98207325,3.3969665e-12,2.089916e-18,1.7504056e-25,2.4765652e-06,3.6300563e-10,8.139606e-13,6.482398e-16,2.2267851e-17,8.5205176e-11
