source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79
1159,470,0471,1,girder,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999427199363708,0.0,1.0900610643431368e-25,3.368461542682666e-12,0.0,0.0,1.9199701870229907e-22,2.5980779080610076e-32,0.0,2.1412280004532075e-22,0.0,2.1644430248102253e-08,1.3857820704288315e-05,3.880364363162414e-10,9.982377375186607e-19,3.845052560791373e-06,0.0,1.501291202465893e-09,1.0738257842933387e-23,1.7815486752531376e-32,1.9245430249448248e-10,4.096414180088104e-12,1.052672178047942e-05,1.7408326234395273e-22,5.129290288513626e-31,1.271367867226061e-22,2.7110259907203726e-05,2.4080828948459346e-28,2.1498398222220827e-13,0.0,3.0127916982983567e-43,2.8890428291268532e-36,8.572555401341261e-25,1.3561949757216038e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,471,0472,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026070603053085506,1.056403081226718e-24,1.0887742445765463e-15,3.7934594904417834e-23,3.2106228115963414e-39,5.417153616371521e-40,2.7219259024581625e-36,8.413883278990397e-07,1.21398445653947e-24,4.928656950331097e-29,1.8507900290468116e-14,3.7601750231032254e-25,2.5149746174513155e-10,8.304617278502958e-19,3.625919870327406e-24,7.13768150969279e-25,1.8357009882655104e-43,7.756163711292174e-09,3.6244584779761394e-41,6.313489112535486e-17,0.9997367262840271,1.7932358931105341e-09,1.3683757460469792e-09,1.8664837256982142e-33,8.101753299791279e-35,1.0935316085918501e-23,2.875794858412609e-20,2.131918665465826e-16,8.639829876001416e-31,0.0,4.581254531652673e-37,0.0,9.551462420487845e-31,5.605193857299268e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,472,0473,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43080803452295e-13,8.874105093637133e-27,2.6752608137949833e-15,3.268829514502148e-17,7.790412435589112e-24,1.6924509949778202e-35,3.6244144772043596e-38,1.5335645080216675e-12,1.6954414194904322e-29,4.0235174206605465e-34,1.58436462006045e-20,7.978215169210772e-20,7.116440249588241e-12,5.971839035004954e-17,2.234547992834042e-30,3.2771813753348524e-25,0.0,4.5341859156167175e-09,1.0574268276718286e-39,2.5055089198850241e-29,1.0,7.95473654708237e-17,3.951844407268368e-10,3.7963914786837854e-34,1.5578037466606736e-27,8.054788183243601e-20,6.583347853830296e-17,2.4533928152394545e-16,4.663715796853854e-33,0.0,3.499602784804798e-40,0.0,3.219579148438219e-22,9.082626979359676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,472,0473,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43080803452295e-13,8.874105093637133e-27,2.6752608137949833e-15,3.268829514502148e-17,7.790412435589112e-24,1.6924509949778202e-35,3.6244144772043596e-38,1.5335645080216675e-12,1.6954414194904322e-29,4.0235174206605465e-34,1.58436462006045e-20,7.978215169210772e-20,7.116440249588241e-12,5.971839035004954e-17,2.234547992834042e-30,3.2771813753348524e-25,0.0,4.5341859156167175e-09,1.0574268276718286e-39,2.5055089198850241e-29,1.0,7.95473654708237e-17,3.951844407268368e-10,3.7963914786837854e-34,1.5578037466606736e-27,8.054788183243601e-20,6.583347853830296e-17,2.4533928152394545e-16,4.663715796853854e-33,0.0,3.499602784804798e-40,0.0,3.219579148438219e-22,9.082626979359676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,472,0473,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43080803452295e-13,8.874105093637133e-27,2.6752608137949833e-15,3.268829514502148e-17,7.790412435589112e-24,1.6924509949778202e-35,3.6244144772043596e-38,1.5335645080216675e-12,1.6954414194904322e-29,4.0235174206605465e-34,1.58436462006045e-20,7.978215169210772e-20,7.116440249588241e-12,5.971839035004954e-17,2.234547992834042e-30,3.2771813753348524e-25,0.0,4.5341859156167175e-09,1.0574268276718286e-39,2.5055089198850241e-29,1.0,7.95473654708237e-17,3.951844407268368e-10,3.7963914786837854e-34,1.5578037466606736e-27,8.054788183243601e-20,6.583347853830296e-17,2.4533928152394545e-16,4.663715796853854e-33,0.0,3.499602784804798e-40,0.0,3.219579148438219e-22,9.082626979359676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,472,0473,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43080803452295e-13,8.874105093637133e-27,2.6752608137949833e-15,3.268829514502148e-17,7.790412435589112e-24,1.6924509949778202e-35,3.6244144772043596e-38,1.5335645080216675e-12,1.6954414194904322e-29,4.0235174206605465e-34,1.58436462006045e-20,7.978215169210772e-20,7.116440249588241e-12,5.971839035004954e-17,2.234547992834042e-30,3.2771813753348524e-25,0.0,4.5341859156167175e-09,1.0574268276718286e-39,2.5055089198850241e-29,1.0,7.95473654708237e-17,3.951844407268368e-10,3.7963914786837854e-34,1.5578037466606736e-27,8.054788183243601e-20,6.583347853830296e-17,2.4533928152394545e-16,4.663715796853854e-33,0.0,3.499602784804798e-40,0.0,3.219579148438219e-22,9.082626979359676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,472,0473,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43080803452295e-13,8.874105093637133e-27,2.6752608137949833e-15,3.268829514502148e-17,7.790412435589112e-24,1.6924509949778202e-35,3.6244144772043596e-38,1.5335645080216675e-12,1.6954414194904322e-29,4.0235174206605465e-34,1.58436462006045e-20,7.978215169210772e-20,7.116440249588241e-12,5.971839035004954e-17,2.234547992834042e-30,3.2771813753348524e-25,0.0,4.5341859156167175e-09,1.0574268276718286e-39,2.5055089198850241e-29,1.0,7.95473654708237e-17,3.951844407268368e-10,3.7963914786837854e-34,1.5578037466606736e-27,8.054788183243601e-20,6.583347853830296e-17,2.4533928152394545e-16,4.663715796853854e-33,0.0,3.499602784804798e-40,0.0,3.219579148438219e-22,9.082626979359676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,472,0473,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43080803452295e-13,8.874105093637133e-27,2.6752608137949833e-15,3.268829514502148e-17,7.790412435589112e-24,1.6924509949778202e-35,3.6244144772043596e-38,1.5335645080216675e-12,1.6954414194904322e-29,4.0235174206605465e-34,1.58436462006045e-20,7.978215169210772e-20,7.116440249588241e-12,5.971839035004954e-17,2.234547992834042e-30,3.2771813753348524e-25,0.0,4.5341859156167175e-09,1.0574268276718286e-39,2.5055089198850241e-29,1.0,7.95473654708237e-17,3.951844407268368e-10,3.7963914786837854e-34,1.5578037466606736e-27,8.054788183243601e-20,6.583347853830296e-17,2.4533928152394545e-16,4.663715796853854e-33,0.0,3.499602784804798e-40,0.0,3.219579148438219e-22,9.082626979359676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,473,0474,1,girder,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.021837872234755e-06,8.526778737982668e-37,1.3164820721746289e-39,4.2012037063218854e-23,0.0,1.3598197854181185e-26,1.401298464324817e-45,8.686259619376459e-39,0.0,5.412160857861611e-22,0.0,5.658133494125785e-21,1.040352808241718e-12,5.653873813571408e-09,1.841688729482732e-31,5.216438110950648e-20,2.0680789215372582e-29,4.538936799591371e-20,0.9999961853027344,5.7677851168164125e-39,2.0309476322921682e-10,5.494019410419437e-13,4.9396159797286685e-20,4.226716982609671e-22,1.2149818567692907e-22,7.440989078897221e-30,8.803744955265813e-10,5.737772650200672e-21,1.1647089264666002e-27,0.0,2.0746011049606374e-26,0.0,1.5274461986249856e-34,2.9309281264498877e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,475,0476,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1819328848972077e-10,2.15739970533227e-34,2.7585527927695866e-29,8.377231469056276e-25,2.1169009524000357e-39,3.0415558716158594e-38,4.174285956423268e-40,2.8451655881759923e-20,8.627719575848962e-29,6.136701207217055e-26,2.0458996643342144e-26,1.516352129801322e-26,1.2625894618468527e-17,2.67227938194492e-25,1.3637561695573272e-28,2.576266381613372e-25,2.4154743424163707e-25,1.6860335830197986e-19,5.2796870547728374e-17,6.588281894863435e-14,1.0,1.0542228210397298e-06,2.816465116683986e-11,7.818872379649846e-32,1.0812120474157387e-38,3.0078630697261133e-09,2.7025322372893625e-17,7.566306793344718e-14,9.198458310420766e-38,0.0,7.432399524071554e-36,0.0,3.8376390628063594e-28,2.441762574085994e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,476,0477,1,girder,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943322539329529,2.6185494831165386e-21,5.015317246320961e-35,2.2050393230464798e-29,7.394496171852827e-38,4.753824881839513e-28,3.629363022601276e-43,8.574827588432588e-14,1.2427394226109074e-25,1.4651715706322177e-32,7.621152059550659e-19,2.0521260526033788e-29,2.078239802472126e-08,4.102260252412254e-13,4.706477820086697e-28,1.5315217791496215e-30,1.524612729185401e-42,2.528251741296117e-08,1.8152584601373633e-26,6.019535862605493e-14,0.005665830802172422,1.546354017056828e-11,2.011658145224522e-15,2.6713307487108185e-33,2.035082823321541e-31,7.875297369505472e-43,1.2868963192430883e-19,7.990504258259534e-09,3.9214254600676776e-37,0.0,7.004021372805584e-36,0.0,1.555441295400547e-43,6.720030105266359e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,478,0479,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285235774703082e-12,1.667755875613312e-29,1.399546841244411e-40,1.8362729919096236e-31,4.070533314993094e-23,4.914571669205985e-31,9.304621803116785e-43,1.5662694597784292e-14,5.675455468529494e-26,2.5038006713640684e-35,4.25061197025146e-16,5.295902536197834e-33,3.6934857949866284e-10,9.306062470885339e-17,6.306407374643054e-26,1.5897543557574008e-33,5.74532370373175e-44,3.0040698983149197e-15,4.590541665250955e-40,1.6547096809080286e-12,1.0,6.138892291642634e-14,6.986712387938306e-18,1.1770907100328463e-43,6.406548445269606e-34,8.619480792288333e-25,4.535270736936438e-26,2.0900139603316855e-16,6.051370090937219e-39,0.0,1.6976924274483236e-38,0.0,2.1524695993729747e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,480,0481,1,girder,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999465942382812,6.975567051684408e-22,1.7196540482113324e-20,2.9407476914385635e-28,0.0,9.80908925027372e-45,2.7953606233798608e-39,2.050029118899968e-14,1.7166129140169877e-35,2.7575854982205964e-21,3.561307934388391e-27,3.835285648016618e-34,2.1720243659206773e-11,8.35261844020244e-20,1.2023886942707869e-24,1.5686308511525118e-22,5.2828952105045604e-42,1.5889347129705023e-12,4.5134944904927966e-24,2.0531827930593835e-22,7.05087995811482e-06,4.561519017443061e-05,1.2155315642914388e-10,3.281691037077615e-29,1.855201323170402e-36,1.7300350740220966e-22,3.427630629413564e-14,3.4641861087032743e-22,2.2569869499539506e-28,0.0,4.853970889149135e-35,0.0,4.602158188272664e-34,3.328618453740774e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,483,0484,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002759166818577796,4.934380814125816e-27,1.2581046383860533e-23,2.7761027149455944e-18,0.0,2.2325061318256034e-35,2.321758719153453e-19,2.3158606850905545e-25,4.248260502354975e-39,0.9978089332580566,0.0,1.4833773544282894e-15,5.095508459618259e-10,2.7157362730151346e-12,2.392134447754461e-35,1.804419646438994e-18,4.983581583450105e-28,3.935204245797408e-11,2.5267228627693842e-20,1.2180380524588818e-39,7.361057541288574e-09,4.4381341268717733e-08,0.0019137075869366527,7.343981642694482e-30,3.928649643070706e-26,2.3953688972070115e-26,5.046260656377313e-17,1.616073535945148e-15,1.3592595103950726e-42,0.0,6.4093395479300055e-25,3.610963849106787e-28,2.3833768623939113e-31,2.624752841167691e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,485,0486,1,girder,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0947264854621608e-06,1.4005277501694384e-40,1.9842816720411503e-30,1.2716780922836669e-15,0.0,7.721432663664786e-35,4.163709566236721e-16,3.3524642779917976e-19,1.3288653467038673e-40,2.6178431080319224e-19,0.0,5.48042411452343e-09,2.3793004716508685e-14,1.4157714276133182e-24,2.610318805043163e-23,4.3396592205073245e-16,1.486372198996473e-32,1.3597941439649498e-18,5.349770759352005e-18,0.0,4.485424618533296e-12,1.1954828464667123e-16,1.0,7.214718829584275e-31,2.0376834314873047e-25,8.96831017167883e-43,8.668441658921111e-11,2.949129266476837e-20,4.203895392974451e-45,0.0,7.372221355671674e-37,4.704158944738411e-42,3.733364180739831e-31,9.077923154089599e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,486,0487,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179606004447123e-07,1.1308528113812226e-27,7.404254865899272e-25,1.987572032503576e-20,1.1548358630812248e-24,1.7351622754755805e-24,6.518325501983217e-17,4.557527476546359e-16,1.0805888899886535e-39,4.592968431073791e-19,6.964453367694341e-43,2.1037154240843847e-09,1.3718379250349244e-06,3.82170206938981e-12,5.661016324543048e-17,8.525589581272797e-26,5.563323059185243e-40,1.4761271709531825e-18,2.166112586153968e-22,6.357890182721882e-31,0.9999770522117615,8.788236695438211e-19,2.1966619897284545e-05,8.171571231153617e-32,8.387523515419565e-26,5.879427391002122e-34,3.501521717973882e-13,4.7998620807434875e-17,4.072617419627507e-14,0.0,8.690406341792089e-38,6.37287672383989e-37,1.4361121070550348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,486,0487,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179606004447123e-07,1.1308528113812226e-27,7.404254865899272e-25,1.987572032503576e-20,1.1548358630812248e-24,1.7351622754755805e-24,6.518325501983217e-17,4.557527476546359e-16,1.0805888899886535e-39,4.592968431073791e-19,6.964453367694341e-43,2.1037154240843847e-09,1.3718379250349244e-06,3.82170206938981e-12,5.661016324543048e-17,8.525589581272797e-26,5.563323059185243e-40,1.4761271709531825e-18,2.166112586153968e-22,6.357890182721882e-31,0.9999770522117615,8.788236695438211e-19,2.1966619897284545e-05,8.171571231153617e-32,8.387523515419565e-26,5.879427391002122e-34,3.501521717973882e-13,4.7998620807434875e-17,4.072617419627507e-14,0.0,8.690406341792089e-38,6.37287672383989e-37,1.4361121070550348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,486,0487,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179606004447123e-07,1.1308528113812226e-27,7.404254865899272e-25,1.987572032503576e-20,1.1548358630812248e-24,1.7351622754755805e-24,6.518325501983217e-17,4.557527476546359e-16,1.0805888899886535e-39,4.592968431073791e-19,6.964453367694341e-43,2.1037154240843847e-09,1.3718379250349244e-06,3.82170206938981e-12,5.661016324543048e-17,8.525589581272797e-26,5.563323059185243e-40,1.4761271709531825e-18,2.166112586153968e-22,6.357890182721882e-31,0.9999770522117615,8.788236695438211e-19,2.1966619897284545e-05,8.171571231153617e-32,8.387523515419565e-26,5.879427391002122e-34,3.501521717973882e-13,4.7998620807434875e-17,4.072617419627507e-14,0.0,8.690406341792089e-38,6.37287672383989e-37,1.4361121070550348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,486,0487,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179606004447123e-07,1.1308528113812226e-27,7.404254865899272e-25,1.987572032503576e-20,1.1548358630812248e-24,1.7351622754755805e-24,6.518325501983217e-17,4.557527476546359e-16,1.0805888899886535e-39,4.592968431073791e-19,6.964453367694341e-43,2.1037154240843847e-09,1.3718379250349244e-06,3.82170206938981e-12,5.661016324543048e-17,8.525589581272797e-26,5.563323059185243e-40,1.4761271709531825e-18,2.166112586153968e-22,6.357890182721882e-31,0.9999770522117615,8.788236695438211e-19,2.1966619897284545e-05,8.171571231153617e-32,8.387523515419565e-26,5.879427391002122e-34,3.501521717973882e-13,4.7998620807434875e-17,4.072617419627507e-14,0.0,8.690406341792089e-38,6.37287672383989e-37,1.4361121070550348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,486,0487,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179606004447123e-07,1.1308528113812226e-27,7.404254865899272e-25,1.987572032503576e-20,1.1548358630812248e-24,1.7351622754755805e-24,6.518325501983217e-17,4.557527476546359e-16,1.0805888899886535e-39,4.592968431073791e-19,6.964453367694341e-43,2.1037154240843847e-09,1.3718379250349244e-06,3.82170206938981e-12,5.661016324543048e-17,8.525589581272797e-26,5.563323059185243e-40,1.4761271709531825e-18,2.166112586153968e-22,6.357890182721882e-31,0.9999770522117615,8.788236695438211e-19,2.1966619897284545e-05,8.171571231153617e-32,8.387523515419565e-26,5.879427391002122e-34,3.501521717973882e-13,4.7998620807434875e-17,4.072617419627507e-14,0.0,8.690406341792089e-38,6.37287672383989e-37,1.4361121070550348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,486,0487,1,girder,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179606004447123e-07,1.1308528113812226e-27,7.404254865899272e-25,1.987572032503576e-20,1.1548358630812248e-24,1.7351622754755805e-24,6.518325501983217e-17,4.557527476546359e-16,1.0805888899886535e-39,4.592968431073791e-19,6.964453367694341e-43,2.1037154240843847e-09,1.3718379250349244e-06,3.82170206938981e-12,5.661016324543048e-17,8.525589581272797e-26,5.563323059185243e-40,1.4761271709531825e-18,2.166112586153968e-22,6.357890182721882e-31,0.9999770522117615,8.788236695438211e-19,2.1966619897284545e-05,8.171571231153617e-32,8.387523515419565e-26,5.879427391002122e-34,3.501521717973882e-13,4.7998620807434875e-17,4.072617419627507e-14,0.0,8.690406341792089e-38,6.37287672383989e-37,1.4361121070550348e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,487,0488,1,girder,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961853027344,6.690135180318115e-39,6.930550593436832e-31,2.2052472341519167e-16,0.0,1.840630545656598e-21,1.0432929576666393e-21,8.260669135181786e-26,1.1210387714598537e-43,9.024903615242443e-18,9.290608818473537e-43,1.7608346780662032e-08,2.2498861653730273e-06,6.911521864810116e-14,7.556067154656281e-29,1.0731097036952334e-22,5.416347066929344e-32,5.408114362289102e-15,6.842976986906512e-20,0.0,5.750302989326883e-07,6.7053728262895444e-21,2.6700329271989176e-06,3.5311825043940073e-34,8.880366060559641e-13,2.3020856387248724e-32,8.415099017611283e-08,1.0391316496342443e-26,1.4438605339610613e-31,0.0,1.6114932339735396e-43,3.6433760072445244e-44,1.805019435101156e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,487,0488,1,girder,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961853027344,6.690135180318115e-39,6.930550593436832e-31,2.2052472341519167e-16,0.0,1.840630545656598e-21,1.0432929576666393e-21,8.260669135181786e-26,1.1210387714598537e-43,9.024903615242443e-18,9.290608818473537e-43,1.7608346780662032e-08,2.2498861653730273e-06,6.911521864810116e-14,7.556067154656281e-29,1.0731097036952334e-22,5.416347066929344e-32,5.408114362289102e-15,6.842976986906512e-20,0.0,5.750302989326883e-07,6.7053728262895444e-21,2.6700329271989176e-06,3.5311825043940073e-34,8.880366060559641e-13,2.3020856387248724e-32,8.415099017611283e-08,1.0391316496342443e-26,1.4438605339610613e-31,0.0,1.6114932339735396e-43,3.6433760072445244e-44,1.805019435101156e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,488,0489,1,girder,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999236464500427,8.000023979931189e-23,0.0,5.038222860364462e-31,8.759656830340864e-41,3.8242562282163494e-26,1.1653503488534697e-32,6.504561630180641e-18,0.0,5.9096247860546125e-12,0.0,1.5406891606002233e-19,7.511011062888429e-05,8.356358383032614e-10,2.4630669032132957e-11,1.6457854195977846e-24,3.279167535837248e-34,6.902540605063789e-13,1.1770103896478822e-18,4.381781825229701e-37,6.023249010667087e-09,9.771848535558439e-17,8.941006572268928e-13,2.2240708576531334e-40,1.533453656685857e-19,2.2175653575584747e-37,1.672214350293571e-15,8.635967427123072e-18,3.1914159109288147e-31,0.0,1.6012034993500025e-39,0.0,4.046062960646703e-28,1.7095841264762768e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
