beam_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
65,-1.7563583,0.7945907,-0.8459034,-0.20296259,1.2266248,-1.1147168,0.88417053,-0.17562158,-0.6219669,0.3145828,-0.06150868,-1.9266182,1.6456536,0.92546284,-1.3881046,-0.37350908,-0.011808416,0.6076508,-0.7945309,2.054943,1.0202435,1.2925254,0.14608163,1.6806815,0.62716174,0.31483752,-0.9331411,-0.4319421,0.37026986,-0.19944632,0.6201252,-1.1735896
66,-1.6302911,0.6428543,-0.53458244,0.987942,1.2131976,0.86507905,-0.40245983,0.6632634,0.32288605,-0.45680654,1.1977516,-1.0763813,1.1345309,-0.92754537,-1.4576885,0.13181771,0.28140756,1.165267,0.65893257,2.6796954,0.6855425,1.0985367,0.5386924,-0.24294208,-0.65053034,-0.1158626,-1.0937457,-0.83063185,-0.4836818,0.34351,0.9202862,-1.3234136
67,2.1067977,0.63664234,-1.2504257,0.8935423,0.29684207,0.39745218,-1.0745052,1.9917073,-1.1510772,0.36825588,0.0383785,0.17396179,0.22282015,1.0728542,-0.41410288,0.62978536,-0.0773425,1.1811025,0.7681864,-1.091381,1.8499844,0.0336786,-1.8008728,0.32232708,-0.4125879,1.3804464,-1.4479192,-0.35211235,0.26202458,-1.179031,-0.27692044,-0.7744477
68,2.0902684,0.6254556,-1.2647103,0.8817789,0.31653172,0.3928184,-1.0764393,2.0111265,-1.1417711,0.34875897,0.040138047,0.16891582,0.21786723,1.1005415,-0.4093085,0.63879627,-0.10586495,1.152108,0.7683398,-1.090159,1.8402613,0.020321865,-1.7899473,0.32166582,-0.42739236,1.3816882,-1.4609405,-0.30718103,0.2628395,-1.185625,-0.29991353,-0.77577883
69,2.410498,0.69239664,-1.9363331,-0.3892781,1.5731258,-0.18647987,0.18862851,0.91215545,-1.1641083,-0.8048372,-0.5127379,-1.7568103,-0.05327771,0.38949767,-0.61571544,1.2656956,0.12376709,0.39909482,0.94282526,-0.7168594,2.0375695,-0.15448983,-0.664429,0.4515176,0.9673847,0.20548482,0.5365653,-0.513089,0.6823145,-0.8432397,-1.5786171,-0.5611094
70,1.3019503,-0.16971318,-2.3110633,1.1294149,0.8275896,-0.8020536,-0.2834388,-0.5933478,0.67772967,0.25749397,0.64935666,-1.1817062,0.49672377,1.5482134,0.83968455,0.26692697,-1.5375242,0.16381802,0.65192926,0.060542416,-0.8221512,-0.081463136,-0.17529294,0.28601027,1.6512494,-0.79814863,2.0348985,-1.543486,0.7496794,-0.8138423,-0.08679522,-1.0877862
71,0.40509695,-0.41443673,-1.6664592,1.3837833,0.09750065,-1.7211584,-0.40055606,0.2935909,-0.031625617,-0.70302075,0.7207684,-2.2946177,-0.124201804,1.8121282,0.34683302,0.034389175,-1.4164634,0.35385048,0.72339034,0.32573318,-0.59325826,0.10345032,-0.44441655,0.23506573,1.4175502,-1.2469283,1.716084,-1.3690827,-0.6212242,-0.6148375,0.15371642,-1.3892581
72,-0.05459185,-1.0004271,-1.197014,-0.22916292,0.61957705,-0.13875793,-0.37888622,1.1817777,-2.2361753,-1.7516031,-0.60947895,-1.9085294,0.16998017,-0.80251825,-0.6787244,0.10623042,0.42134413,0.33653086,1.1691811,0.9653856,1.825899,-1.7305293,-0.9231108,0.6176772,-0.6212844,-0.24622513,0.3625871,-0.85557085,1.2180973,0.28884724,-1.259878,-0.3749138
73,-0.0023160807,-0.17428905,-1.6416616,1.0029492,0.18856566,-0.586432,-0.53297055,0.80824465,-0.50767535,0.2690986,1.3314959,-0.2295902,3.7179265,-0.85791636,-0.7178992,0.10745777,0.1816262,0.5778031,0.626319,0.15265477,1.4150976,0.7474561,-0.23524839,0.78004843,0.62094563,-0.9873368,0.12974742,-0.7500501,1.8798887,-0.16320449,-0.20611843,-1.0887554
74,-0.5651928,-0.6430249,-0.18035524,0.22909439,-0.7272622,-1.5041107,-1.0109055,0.47081533,0.58090556,0.766116,0.022521332,-1.6377279,-0.8240365,1.8646357,0.23554197,-1.6497258,0.034608856,0.53785235,-0.34630302,-1.0207418,1.3334444,-0.66011024,-0.32544273,0.52565366,0.44260788,-2.4095795,0.9074605,-1.820249,-0.88586783,0.41660696,0.103502385,0.43187845
75,2.329866,0.27678284,-1.3339226,1.7937443,1.502601,-0.16868706,-0.040360473,0.44887888,1.4234359,0.45095432,0.99221045,0.10852008,0.8816396,-0.114148214,0.48379427,0.016816517,0.41727576,0.14267671,0.057583876,-1.3766189,-0.22369778,0.69462895,1.7068269,-0.6166709,1.6642336,-1.1302881,1.4185547,-1.0146697,-0.60740733,-0.39620942,0.14722088,-0.86090744
76,1.5676398,0.32622746,-1.7332659,1.3680998,1.2881786,-0.17739624,-0.118421026,-0.7991215,0.34822252,-0.3409993,1.0793194,0.7310786,-0.014352996,0.18257149,-0.08390148,0.39829248,0.8749755,0.4998708,-0.9160017,-0.9469075,-1.5916448,1.5465469,1.2423384,-1.1615403,0.7400815,-2.225692,1.4697852,-1.2898318,0.07347488,-0.54236543,0.257381,0.37454265
77,1.5641716,0.43166256,-1.6689543,1.2082671,1.3119758,-0.14820307,-0.0018183618,-0.73740107,0.28196403,-0.3944525,1.2987984,0.7027224,0.05313644,0.09498281,-0.25724557,0.32215127,0.8913145,0.3402927,-1.0638628,-0.96121114,-1.4478998,1.6821241,1.236313,-1.22746,0.8007782,-2.250303,1.4341156,-1.1650585,0.07885989,-0.4568072,0.35323232,0.3519997
78,-0.7657888,-0.94956064,-1.6755472,1.1077609,0.870018,-1.4289215,-0.24441208,-0.47498584,0.7517403,-1.1756936,0.81363255,-1.6836774,0.15263896,0.26329264,0.39851734,-0.37949604,-0.9800306,0.77495825,0.20230149,0.23282683,-0.4873485,-0.15158285,-0.68878764,-0.8666631,1.0255443,-2.090722,1.9956098,-1.4545077,-0.84242004,0.6325859,-0.82254773,-1.3549033
79,-0.29648852,0.76598334,-0.73859817,0.613484,2.4323823,-0.7102689,-0.5239761,-0.37217134,-0.64063346,-0.638384,1.977805,-0.91792303,-0.6991747,0.3080016,0.105537064,0.20221065,2.0971587,-0.8692303,0.6407322,0.5119118,0.84085315,0.7361649,1.2302324,-0.64643663,0.8313621,-1.7463168,-0.4779775,-0.5876922,-1.0672561,-0.52136433,1.7296848,-0.5893552
80,-0.3031007,0.7243662,-0.6979666,0.5821304,2.456439,-0.62492096,-0.46227184,-0.42530167,-0.6270005,-0.6237056,2.123762,-0.86403686,-0.5469708,0.35317862,-0.0012117197,0.1444239,2.0541883,-0.858413,0.6810159,0.41592294,0.8425156,0.79758424,1.12546,-0.7425639,0.79982626,-1.8361574,-0.47615486,-0.6399099,-1.0204384,-0.44760215,1.7225455,-0.54999936
81,-0.49943775,-0.98499143,-1.6510491,0.9510584,0.29907933,-1.3038994,-0.5892491,0.054319583,1.0909135,-0.12529954,1.0430571,-1.3779478,-0.15184575,0.30629328,-0.502403,-0.47330293,0.32554448,0.3511938,-1.2058066,0.15608747,0.33481598,-0.50818044,0.9787874,-0.6657269,1.0167934,-2.9016783,0.12699819,-1.5075742,-1.4596602,1.2807568,0.08775314,-0.749789
82,0.35494077,0.16613749,-0.351882,1.2683878,0.57965344,-0.6963372,0.4802793,-1.2243084,-0.015954409,0.21823761,1.4393551,-0.47058374,-0.6218291,0.24632652,-0.316757,-0.39432156,1.2569772,0.02054548,0.5551184,-1.3052012,0.2149151,1.358639,1.298202,-1.7594639,0.7889679,-2.5655744,0.1965698,-1.7164781,-1.2220019,0.2444839,1.2468868,0.6069626
83,0.017620184,0.18038009,-1.8062148,0.19308384,-0.68874997,-1.4689988,-0.6713384,0.7540822,-1.1524276,0.28337434,0.5520871,-0.9895604,1.4552985,-0.15989862,-1.2194201,0.6293436,0.61030173,0.41845328,-1.0430058,1.4090885,1.2867774,-0.08474346,-1.4644074,1.8070167,1.8166734,0.6390044,-0.6454853,-0.0962406,0.79109675,-0.9577491,0.2905444,-1.5469947
84,0.027064944,-0.45767802,-0.59065366,-0.10208948,0.2976686,1.4889724,1.4263594,-0.5636583,-2.0546343,1.0202802,1.0415215,-1.0505106,0.5152422,1.0520902,-0.8235693,0.49781054,-0.080356486,0.55972713,1.3507999,-1.9351751,2.2092662,0.44521675,-0.57571006,1.1013682,0.494208,0.4545793,-0.57800764,-0.8868585,1.2331522,0.0010872585,-0.3723258,-0.70331615
85,0.10473287,-0.42544526,-0.621708,-0.0950381,0.12831897,1.2835779,1.3135495,-0.36504108,-2.2465143,1.1406559,0.86731267,-1.1002436,0.49484897,1.0883448,-0.7657294,0.61889344,0.119767115,0.53964174,1.2263198,-1.9026845,2.2659237,0.49270993,-0.60511804,1.2757028,0.42304498,0.46449816,-0.7315038,-0.7507945,1.2008591,-0.2099585,-0.49045348,-0.60017276
86,0.265107,-0.98057777,0.72686803,0.41558555,1.6421826,-0.19240083,-0.7379353,2.66754,-1.287959,1.4012667,-0.7622952,-0.1336783,0.82280076,0.08268706,0.25790966,-0.75220484,-0.62278134,0.95798194,1.348305,0.51491255,2.4178722,-1.0738301,-0.011840144,-0.2900224,0.70301914,-0.10977533,0.44497833,-1.5565733,0.03554456,0.03853988,-1.180392,-0.45164052
87,0.208686,-0.7673225,0.72970575,-1.6933445,1.5152009,-0.069226325,0.86751384,-1.0139489,-1.0476097,0.050389655,0.5334619,0.58940065,1.8579661,0.35878143,0.2450755,0.16783394,-0.5233929,0.8709806,1.4102771,-1.5664711,1.4499152,-0.5788548,-0.30195153,-0.07540528,-2.044116,-0.27220902,-0.499554,-0.22391593,1.3203413,0.47694677,-1.0333186,-1.710397
88,0.3225832,-0.7574132,0.7455975,-1.6596637,1.5027498,-0.09625182,0.90515834,-1.1463069,-0.9676686,0.106180035,0.63015777,0.6002058,1.8859245,0.35943943,0.24970745,0.24209243,-0.629757,0.82313854,1.4107852,-1.5875695,1.3275144,-0.55298835,-0.3194616,-0.029055608,-1.8869224,-0.34310326,-0.5583981,-0.0618532,1.3976172,0.43759045,-1.1540288,-1.7096016
89,-0.05146373,-0.66056937,0.3163735,0.7190441,-0.63413805,-0.9345305,1.1461835,0.7708161,-1.5036312,0.49600238,0.07598571,-0.41816282,-0.07395578,2.787754,-1.9484028,0.10950498,-2.0552278,-0.13590083,1.0045213,-0.5662561,1.2156732,-1.181475,0.43999946,-0.05308857,1.2290394,0.6520591,0.27270994,-0.30716997,-0.5978869,-0.83681136,-0.50820714,0.2930464
90,-0.42937,-0.72216123,0.42158273,-1.185927,0.40519905,-2.3334565,0.16957293,-0.971874,0.007068257,1.8033941,0.006951244,0.46310547,0.13581355,1.9392773,0.98135316,-1.6673219,-1.2267927,-0.26376,0.37498927,-1.9225647,1.3596909,-0.4195937,0.64635223,-0.6528795,-0.33355615,-0.72672004,1.0315424,-0.43398088,0.23067026,-0.078408815,-1.115376,-0.35371104
91,0.14020197,0.1652934,0.55270666,-2.2846105,1.5554076,-0.23938708,-0.16736497,1.3733822,-0.8306373,1.2802821,-0.10872301,-0.56722474,1.0008285,-0.37174362,1.6691415,-1.4140408,-0.7657873,-1.4175038,0.22215548,-1.1305511,1.3856384,-0.27935043,1.0489849,-1.8395154,0.092622146,-0.8384746,0.44409612,0.8834887,-0.24849533,-0.4879853,-1.5318755,0.122424535
92,-0.013513552,-0.26063097,1.1191567,-0.3411118,-0.20430087,0.8625849,2.4920676,-1.3458894,-1.2698969,1.2123706,0.5690286,-1.0602869,1.510416,0.4637116,-0.7321058,-0.3717942,0.22857712,1.0385733,0.015364792,-1.6265568,1.7961446,0.86419594,-0.53953236,1.2190065,0.06586382,-1.4332012,-0.5337808,-0.22643417,0.71784157,0.9805514,-0.47001132,0.34732372
93,1.1144123,-0.8074037,1.6243076,-0.8817673,1.8400139,0.0007454622,-1.118448,1.9961433,-0.4567308,1.126711,-0.2849954,-0.35410503,1.7165726,-0.42345053,1.0801976,-1.6894168,-0.9650572,0.33323213,0.56494725,-0.14581189,1.1752824,-1.1777481,-0.30341792,-1.273395,-0.42149785,-0.55638325,0.46084237,-0.98276454,0.09868357,-0.39479148,-1.4088343,-0.53089625
94,0.47775254,0.5290465,0.6493511,-0.7955421,2.7764075,-0.013192314,-1.2823542,2.0941205,-1.5008286,-0.9366278,-0.6962739,0.3040621,0.2543546,0.6667586,-0.2192166,-0.24581918,0.49193177,0.6719172,1.1281823,-0.027949547,0.8177159,-1.3658289,-0.3766783,-0.97433,-2.094854,0.36519837,-0.0014618755,0.44703013,0.32800913,-0.08172634,0.17695494,-1.3445601
95,0.5366801,0.617722,0.6494321,-0.7807062,2.8323627,-0.005601269,-1.2707686,2.0714595,-1.4642427,-0.84740025,-0.6678938,0.41743264,0.24500115,0.67923844,-0.19319686,-0.24947245,0.5086796,0.67484564,1.1048982,-0.074932046,0.79156506,-1.3463317,-0.3443717,-0.95220804,-2.0894775,0.43622196,0.01871173,0.47436875,0.3649383,-0.10313282,0.28284958,-1.3240657
96,-0.0027418586,0.1502121,0.7376164,-0.9478526,1.3854285,0.02603503,-0.44331858,0.39875674,0.22435366,1.6115896,2.128194,0.27059883,3.8677714,-0.075587645,-0.13728471,-0.9029095,0.20992208,-0.07452693,-0.34021536,0.21285139,0.44154406,0.9735855,0.76595575,-1.7609228,-0.30822617,-0.07189279,-0.34332246,0.39112353,1.0450379,0.22505851,-0.3240982,0.072919466
97,0.51982427,0.26976582,-0.29882506,-0.905113,2.0040789,-0.36794955,0.77970165,0.16142218,-0.16342098,-0.92156476,0.6395497,-0.23574838,0.16264382,-1.1824819,0.57473695,1.3578167,-0.75964344,0.23354846,0.8401269,-1.070105,0.8352556,0.64715034,-0.39164868,-0.82365173,-0.8857185,-1.0334456,-1.3993411,2.9328961,0.12760016,0.41539946,-1.6349288,-0.879859
98,0.38142836,0.21327542,-0.3469572,1.3246139,0.597177,-0.730536,0.4448664,-1.1930178,-0.0100010475,0.2700539,1.416217,-0.48846453,-0.66087896,0.24588725,-0.27127782,-0.4054546,1.2606654,0.013246278,0.5462586,-1.2931209,0.2552746,1.3434149,1.3241469,-1.7161537,0.80323756,-2.520611,0.24252716,-1.7248696,-1.2555181,0.19740522,1.2850105,0.61587864
99,0.754202,1.0881706,0.3744377,1.542814,1.4633064,-0.22590083,-0.69227314,1.2009482,0.5509775,1.7804267,0.97146755,-0.8330773,0.4466363,1.6715182,0.99591523,-0.65538394,-0.12648578,-0.012254313,-1.3350341,-1.0698949,1.1917319,0.85295975,0.7172574,0.7659918,1.4184442,-0.6519278,0.9260581,-0.61134064,-1.4158382,-0.9891836,0.3749728,0.4854099
100,1.1004107,-0.56204844,2.8502789,-0.4365995,0.91919494,-0.26497146,-0.6678675,1.0084299,-1.2170377,-0.3645409,-0.68107855,-1.5025628,0.11995056,0.90717244,-0.47934145,-1.7314645,-0.19164693,1.4348803,-0.67367613,-0.93729186,0.7987685,-0.84823936,-0.60233057,-0.34909683,-1.6981246,-0.9625573,-1.0030503,0.45942837,-0.32879043,-0.26464716,-0.8935837,0.020535972
101,0.9217013,-1.1233524,2.003528,-0.21110892,2.249009,-0.6676268,0.9263331,0.0791514,0.053790726,2.17601,0.54075897,0.6856188,0.68224794,-0.044887632,0.55719805,-1.5268292,0.09132101,1.0974333,-0.76060486,-2.0201285,1.0779701,0.13291247,-0.045630213,-0.23284842,-0.9752331,-1.0230112,0.24337311,0.09764808,-0.44993868,0.46677047,-1.009106,-0.4593423
102,1.5828109,-0.98407894,1.2111101,-0.76569694,1.3884343,-0.73974174,-0.8754736,2.9978364,-1.0360264,0.44372374,-0.3393605,-1.1778954,0.1361561,-0.88031626,0.6621603,-0.4520551,-0.0053164647,0.91607434,0.28213906,-0.43113586,1.4930432,-0.8413065,-1.355033,-0.1517363,-1.6317136,0.31702477,-0.55799276,-0.15457745,-0.18025263,-0.7556638,-0.98446643,-0.04264999
103,1.6072007,-0.9885235,1.1278038,-0.7816836,1.3087856,-0.7177561,-0.819342,2.9766307,-1.1670691,0.53010994,-0.3624011,-1.1002173,0.1751279,-0.9259841,0.61896133,-0.42481238,0.111714065,0.938422,0.30631474,-0.4173109,1.6035038,-0.76788884,-1.4330746,-0.13424665,-1.6583179,0.27420458,-0.50414085,-0.23683807,-0.06289963,-0.69170535,-0.96421754,-0.08488187
104,2.7995255,-0.30724806,-0.43296832,0.44864133,0.49379757,-1.8816249,0.8577828,1.7393667,-0.25581807,1.8018128,0.31618872,-1.3087616,-0.09965643,1.2900652,-0.3090758,-0.5716576,-0.19768645,1.297208,-1.1010512,-0.32396373,0.07135119,0.16878635,0.031887613,0.89699763,1.2242378,0.67057145,0.25674468,-0.12823991,-0.4461502,-1.1795591,-0.3238416,-1.3123392
105,1.3674736,0.0041870545,-0.17230918,1.5942067,0.54114795,0.25143114,0.01834117,0.17124267,0.9088725,1.1260487,0.67904437,-0.452035,-0.077466555,1.7968365,0.06899074,-0.55148643,-1.2898728,0.8616552,-0.3379512,-0.682146,-1.2607827,0.34424257,1.1304427,-0.19179748,1.094478,-1.910025,2.1802707,-1.3816036,-0.88446856,-0.69301414,0.9442727,0.38999104
106,0.23868166,-0.065955564,0.28610373,0.10248456,1.8615044,-0.51176053,-0.23184271,0.57479167,1.1537892,0.86131275,2.6013134,-0.3918193,0.6829767,1.9011543,0.04259647,-0.10881504,-0.4741394,-0.6210596,-1.7076283,-0.8643109,-1.4778147,0.8365053,0.9804594,-0.18156393,0.3853462,-1.441246,0.39542577,0.9450028,-1.1652015,-0.9420899,-0.05183487,0.013226443
107,-0.51896274,0.17710403,0.6622949,0.15996854,1.028308,-0.9077016,0.17365283,0.15229112,0.7404545,1.2325836,1.748327,-0.7971075,-0.44723287,1.838547,0.16794232,-0.2846551,-0.04885596,-0.13561419,-1.7002611,-0.73668045,-1.3562622,1.1287687,1.0997931,-0.059242114,0.76361495,-1.9206574,0.05245212,1.1283227,-1.83791,-1.0762664,0.32483286,0.78369683
108,0.4960639,0.83421755,1.1743875,1.2095877,0.20515434,-1.059037,-0.061533444,0.70501065,-0.12457229,1.8730273,0.8505377,0.007787492,-0.15656379,1.4565357,0.5097819,-0.53283304,-0.13247402,0.31707615,-0.70067817,-2.1411555,0.35594514,1.0965947,0.25266922,-0.20800838,0.8233805,-2.3068106,-0.564166,0.29800397,-0.89986956,-0.6141325,-0.14752224,2.097949
109,1.3141254,1.7123268,0.8385794,-0.122873746,1.5450776,-1.8336359,-1.2992848,1.2235143,0.06418163,1.8240377,0.3647041,-0.55646336,-0.71902025,0.19148748,0.55710924,-0.7085983,0.29448578,1.3202507,-0.55718195,0.28411463,0.9226581,1.2511501,0.5183861,0.09094415,0.57917506,-0.6280944,-1.4772713,-0.8489737,-1.5303463,-1.082646,-0.15392233,0.804731
110,-0.004160619,-0.09452413,0.7433504,-1.1908396,1.305956,-1.6056907,0.7288729,1.0407686,-1.2577972,1.3257976,0.43086362,-2.216789,0.5956998,0.6435422,0.73886114,-1.5105376,-1.3523585,-0.1288473,0.39707935,-0.99302214,1.3680489,-0.12065639,0.32021126,-1.1449614,1.3644363,-0.8940135,0.1909914,-0.3188714,0.080127545,0.038534798,-1.872558,0.66233385
111,0.40548962,-1.096497,1.8539925,-0.59325576,0.7240391,0.4784532,2.107608,0.26859564,0.16534632,0.43234,0.4868555,-0.44375122,1.2617103,1.0023657,-0.99852884,-1.036546,-1.4088417,1.7853233,-2.419557,-0.85256636,-0.15496914,0.16859071,0.3211333,0.716601,-1.2354677,-1.1114842,0.4869316,0.31750944,0.6075939,0.5491154,-0.6843557,-0.17469676
112,-0.5257157,0.23100013,1.3253703,-0.27427945,0.83530456,-0.13053462,0.025655385,0.62478626,0.025621934,0.79734725,1.0728661,-0.947289,0.15607698,2.5432398,0.6892872,-1.0443242,-0.79955244,0.27042452,-2.315831,-1.5842862,0.06247976,0.4828585,0.30863926,0.32521778,0.41915658,-1.0028968,-0.9662304,0.82999647,-1.5499032,-0.5475118,0.11551857,1.2532347
113,1.9022547,-0.10511147,2.3496199,-0.15760867,0.89547914,-1.1345139,0.5836357,0.9058584,0.22376628,1.9032419,-0.08099499,-1.3653532,-0.5047112,0.6869391,-0.32674798,-1.2505455,-1.6642045,0.22003625,-0.883125,-1.2271459,0.35938847,0.43412164,0.39494202,-0.9252026,0.36461672,-1.357253,-0.058655348,0.32642955,-1.1668826,-0.46925873,-0.57034224,1.3169173
114,0.9237271,0.37534177,0.53794193,-0.49929193,1.9313853,-0.6342979,0.92218465,0.21373951,1.1062573,0.97634906,1.5169032,-1.3123701,0.50647134,1.9243952,-0.43414456,-0.74234086,-2.6326606,-0.5213597,-1.179288,-1.0795377,0.37414378,0.7812852,0.7844707,0.03915984,0.2748908,-1.0503613,0.1078957,0.91926146,-0.535343,-0.57056284,-0.7355599,0.2222584
115,-0.27798915,-0.18839662,0.77150464,-1.2205911,2.16452,0.54381615,-0.39187443,1.9353659,0.65955347,-0.19041272,1.250739,-0.013176852,1.3240331,2.2021222,0.89118487,-0.63329697,-1.6641856,-0.44139338,-0.4987978,-1.1184783,0.18344131,-0.546219,0.19896051,-0.5740532,-0.7790447,-0.3077842,-0.30573416,1.6571242,-0.90139514,-0.015737616,-0.86131036,0.1216912
116,0.7348024,0.05673677,0.3314834,0.20247115,-0.05828689,0.26803288,0.15788141,0.9817431,0.44610578,1.5997288,1.5785325,0.67554075,2.9674225,0.8657212,1.0003476,-1.0450969,-0.17661351,1.5044476,-1.0270367,-1.6351063,0.663249,1.2649813,-0.16674985,-0.16907048,0.9470132,-1.2049376,-0.009092795,-1.0993296,0.5513784,0.22483419,-0.55640775,0.8896721
117,0.24832012,0.044004515,0.63569516,-1.1024557,1.0844973,0.5823763,-0.023446208,0.544895,0.0048062936,1.8042947,1.1523665,1.1985532,3.7659483,0.21880251,0.51725996,-1.1716981,0.65201974,-0.004729763,-0.053687572,-0.044584785,0.81105614,0.7679667,-0.104003936,-1.6348553,-1.146253,-0.13887177,0.0040528174,1.0453254,1.108941,-0.18711923,-0.05629073,0.07469675
118,0.3759446,0.65383935,1.076381,-1.1578871,2.3133075,0.17068449,-0.67250246,1.878745,0.046305906,-0.100049354,1.2195371,-0.6260467,0.5945936,0.6733666,1.3205459,-0.5235367,-1.0305313,-0.57891005,-0.55783546,-1.068876,1.4985847,0.37345082,1.3026016,-0.69164604,0.24944612,-0.43083742,-0.598555,1.0970464,-1.1903683,-0.32038027,-1.8326069,1.3187255
119,-0.6566704,-0.1765315,0.7388608,0.2995586,1.734875,0.23545848,0.13674818,0.90230966,1.4388644,0.31292534,1.5364974,-0.42680886,0.619973,2.0582983,1.207828,-0.8832654,-1.2393167,-0.1427971,-0.8389788,-1.3067086,0.66393775,0.26749623,0.17182414,-1.0790167,-0.46322864,-1.3152472,-0.3812892,1.1283646,-1.7480625,0.32126138,-1.079299,0.6849225
120,-1.328904,0.58262616,0.10337133,-0.18953505,-0.8154404,1.6317465,0.98298067,0.6094808,0.016806817,-0.39258856,1.9232478,-1.6638623,1.880173,-0.69793075,-0.25601065,-0.58648306,-0.74768275,1.0234097,0.27448574,0.23707452,0.6756221,0.8927489,0.22422342,-0.05874878,0.18148412,-1.2043346,-0.87470174,-1.4876734,0.7715733,1.707233,-1.0906687,1.487287
121,-0.3642934,1.5462694,0.54348314,-1.5114127,0.68040156,1.6103514,-0.05474568,1.3466736,0.059019804,-0.43564597,-0.09395155,-0.34595564,0.7831181,1.8569278,-0.80551964,0.2756595,-1.9703432,0.27998435,0.088688985,-0.87074125,-0.4381458,0.6679722,-0.2699872,-0.036211114,-0.3135733,-1.5308034,0.8679638,2.4546392,-0.6860092,-0.10318438,-0.7033526,1.0970657
122,-0.16554593,1.219293,-0.99615633,-1.3353956,0.02931063,0.55146503,0.57335335,1.2668959,0.3712993,0.41217753,0.56920886,-0.05845134,1.6204814,1.6270798,-0.09865431,0.24775247,-0.5692967,1.3897434,-1.4712186,-0.49082595,-0.810347,1.6747648,-0.3010941,-0.717965,1.2665348,-1.4156291,1.1296786,1.9135112,-0.39568332,0.6676906,0.301489,1.2629131
123,0.29629686,0.7816669,-1.0773864,-1.126649,1.7442055,0.9332425,0.2701235,0.761975,1.3126347,-0.073953904,0.07088394,1.2446764,-0.28467178,-0.20916797,1.3161175,0.050589778,-0.6606662,0.8277976,-0.8823518,-1.261776,-1.4848729,1.6478934,1.6210016,-1.1276791,1.515267,-0.109808676,-0.6416689,2.02632,0.3275047,-0.4379977,-0.1351861,-0.5226914
124,-0.45707542,0.5751997,-0.041058287,-2.1143763,1.0507915,1.6744877,-0.74241614,0.24128738,1.8109876,-0.4435005,-0.4767416,0.39977658,-0.15439819,-0.13758288,1.4554955,-0.36365083,-0.50810355,1.1419926,-0.18470128,-1.1699992,-0.77404445,0.8843999,1.6667507,-1.1294127,0.1794015,0.094776705,-0.24436204,2.7546153,-0.39525515,-0.53570944,0.1752824,-0.1346834
125,1.6746346,0.5732351,-1.0748551,0.74738085,1.2149519,-0.40422475,0.077726044,-1.0331689,0.18997175,0.42388356,1.0275596,0.5630112,0.5699492,0.34040976,-0.014920848,0.48974723,1.3203294,0.01742475,-0.70931965,-1.366372,-1.457297,1.0883971,1.6301863,-0.8338401,1.2762454,-2.761982,1.0965197,0.46439162,0.5549032,-0.5296345,0.017072804,0.10159135
126,-0.99472016,1.0123967,-0.82528603,-1.673067,-1.834622,1.6080645,-0.2684461,-0.7122335,0.5162161,-0.07821688,0.516296,-0.07264009,0.9185411,-0.110288024,-1.3375757,-0.052003615,-0.7408978,1.5038497,0.39121675,-0.34958306,-0.095120646,1.2811592,1.430211,-2.207879,1.6897815,-1.0897366,0.17784636,0.43275726,0.51445246,0.13987117,1.3631862,0.5667276
127,-0.42052794,0.4117406,-0.66813236,-1.3388265,0.15276271,0.6867764,1.1442567,1.0785016,-0.0828158,0.026116487,-0.79991424,-1.2824439,-0.818015,0.1660446,1.1376518,-1.1210197,-2.0554802,-0.4542879,0.4477973,-0.485429,0.14049532,0.54397345,1.4212577,0.18109408,2.245144,-0.6341297,-0.6150391,0.94699275,-1.4930646,0.36825186,-0.552803,2.1184633
