beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
2238,1057,1097,3,6.8340446e-38,5.664314e-12,1.8857094e-15,0.9999962,1.2640657e-22,1.12760806e-29,2.8320527e-12,1.0704481e-07,3.7359337e-06,1.02706206e-16,1.4520771e-12,5.9308367e-25,0.0,2.3725416e-12,1.4463185e-17,4.51394e-10,2.424562e-07,0.0,9.916357e-15,7.9934944e-16,1.995883e-21
2239,1058,1098,3,8.4e-44,8.4944624e-10,1.13909785e-17,0.99590003,9.571218e-11,4.518814e-33,1.8644834e-11,5.2966854e-05,4.4505445e-08,5.274849e-12,5.727812e-17,2.857694e-29,0.0,4.6906123e-14,2.1900804e-17,4.9920067e-07,1.5579376e-08,1.5140752e-33,0.0040445863,5.01351e-16,3.2735877e-22
2240,1099,1059,3,5.5808073e-38,8.4249976e-14,1.0086075e-17,0.98636854,1.4692101e-20,6.6522434e-31,2.517553e-13,1.2799046e-05,1.479984e-10,5.8832155e-13,4.6504647e-17,9.618887e-31,0.0,1.3318242e-13,2.5442316e-18,2.2295493e-08,0.013619024,0.0,2.1357346e-10,2.3702524e-20,1.9452316e-25
2241,1060,1100,16,6.873387e-32,1.1002247e-11,5.1267837e-17,0.0046887607,2.5666551e-16,8.4985e-41,7.538221e-13,6.457525e-07,6.06431e-09,4.7737745e-07,2.751579e-18,3.0351606e-29,0.0,3.4746836e-13,6.236784e-20,5.0702612e-11,0.9953113,1.610441e-39,1.4390229e-22,1.8227328e-17,2.9592564e-30
2242,1061,1101,16,6.4962604e-31,1.1550462e-11,3.8011938e-16,0.041454814,1.9012415e-12,4.4750085e-38,2.0282887e-13,5.3946433e-06,9.464692e-11,1.7127015e-05,5.2788215e-17,1.2716885e-29,0.0,1.6215668e-11,8.458532e-19,1.6785266e-10,0.9585225,7.6524e-41,7.5146435e-22,3.6831874e-17,3.0653306e-30
2243,1062,1102,16,2.0151549e-28,3.6588727e-12,9.814047e-20,0.0042009903,1.9102378e-31,3.44987e-40,7.662716e-13,3.3593867e-06,2.8539832e-11,3.273644e-11,1.0419002e-15,3.3321247e-36,0.0,3.1605285e-12,1.1067882e-17,4.495169e-13,0.99579746,0.0,2.9985192e-21,1.922729e-19,1.397958e-26
2244,1063,1103,7,4.62497e-25,2.1027556e-06,8.018469e-18,2.0947095e-06,2.2101977e-25,9.906e-42,4.521838e-08,0.9308127,8.567885e-09,1.1269406e-08,7.180786e-15,6.414676e-39,0.0,3.1762974e-07,3.5565914e-15,5.311095e-11,0.069119334,0.0,6.200867e-05,2.6268426e-14,1.4438569e-21
2245,1082,1105,16,2.3766548e-19,2.1392653e-10,2.268131e-19,1.03103936e-07,6.23044e-26,5.010531e-37,4.2446133e-10,4.5431287e-05,4.3078927e-08,4.999412e-10,1.4908166e-12,5.296792e-33,0.0,1.2777859e-07,5.454157e-20,1.2167876e-12,0.9999543,0.0,5.6992626e-31,3.0294156e-19,4.5049178e-36
2246,1080,1109,13,2.5224707e-09,6.057311e-07,1.6485175e-18,1.7494168e-26,8.944063e-31,5.614136e-39,2.4308896e-05,6.252085e-10,0.005508002,2.738916e-12,4.3642987e-07,3.6275005e-37,0.0,0.99445367,2.5183842e-09,4.4599544e-18,1.03604186e-16,4.4825254e-38,8.8610414e-21,1.21122075e-05,1.4368003e-16
2247,1077,1092,13,5.888408e-11,2.6665224e-05,5.348757e-16,3.3604836e-24,1.6607454e-31,2.35122e-40,3.2812536e-06,0.0003663468,0.2679825,9.367602e-11,7.746351e-08,1.8129224e-30,0.0,0.73161846,4.491512e-08,2.0379892e-15,1.3010365e-14,9.23931e-40,1.5436974e-09,1.0191835e-06,7.6570905e-17
2248,1075,1091,7,1.0593875e-20,4.197174e-05,4.3209227e-18,3.5304262e-20,2.5106845e-37,2.8155067e-35,0.0007130002,0.851007,0.100502454,4.1130356e-08,5.7320704e-11,4.6818462e-32,0.0,0.04773732,1.06125935e-14,7.8643873e-13,1.6418843e-10,5.744212e-28,4.2455386e-09,4.4510857e-09,9.707236e-25
2249,1085,1110,7,1e-44,2.5802678e-11,1.7354655e-18,1.674334e-07,1.3886842e-17,3.5681417e-38,2.9526226e-10,0.9886438,3.5337391e-06,3.9582244e-11,6.136478e-15,7.466198e-33,0.0,2.2823844e-10,1.5597782e-19,3.7571695e-07,0.0113538,1e-44,2.2860971e-17,2.1915995e-19,9.0595275e-27
2250,1111,1108,7,5.202734e-32,2.4582306e-13,2.3437793e-15,3.226495e-11,1.8779421e-15,4.544786e-38,2.7608463e-15,1.0,4.4422268e-11,1.861743e-08,4.556596e-13,7.1366355e-28,0.0,2.32233e-08,9.915853e-25,8.240891e-14,7.208513e-13,3.610823e-37,2.831152e-15,1.5832071e-17,9.6988514e-29
2251,1086,1111,7,4.1186093e-23,2.4664602e-12,1.0320675e-20,1.9920432e-12,1.2144553e-19,9.4621e-40,4.9031616e-11,1.0,7.6240947e-10,1.5804824e-06,6.845478e-14,1.0915844e-32,0.0,2.1529143e-08,5.075847e-21,4.563154e-13,5.94339e-08,5.7142474e-36,5.4560327e-19,1.9857031e-17,1.4232429e-33
2252,1110,1107,7,0.0,1.9975527e-12,1.0994133e-14,3.1611154e-07,8.284455e-13,1.2605e-41,3.9563353e-12,0.9999886,6.7992596e-06,9.480959e-10,8.998182e-13,1.2609795e-28,0.0,7.913094e-09,1.759282e-25,2.7959162e-08,3.9231336e-06,7.71873e-40,7.35721e-17,6.198492e-16,8.0822434e-35
2253,1116,1113,6,1.3581747e-21,1.856909e-12,7.293926e-14,2.4051275e-20,2.1226681e-38,2.09e-43,1.0,1.9117652e-12,2.0440382e-08,1.9324455e-16,2.2066027e-23,2.2146567e-30,0.0,1.1936711e-13,6.971917e-16,1.7570318e-14,4.9764548e-14,4.2206377e-32,8.64389e-30,6.23384e-26,1.1487307e-28
2254,1115,1114,0,0.99213094,1.8948122e-12,2.0382467e-14,8.143436e-18,2.3294838e-36,0.0,0.007868509,2.7735098e-10,9.57914e-12,3.61703e-13,2.67551e-12,1.3864498e-33,0.0,1.1313687e-08,4.334979e-15,1.5758549e-11,6.106648e-18,4.2418554e-28,9.440564e-27,2.6126128e-21,3.9536317e-21
2255,1130,1133,7,6.421536e-15,9.925759e-12,2.0688074e-12,2.7240948e-15,5.7087876e-33,8.8383595e-35,0.019362299,0.9806134,2.023851e-07,6.795767e-11,7.683293e-13,9.24164e-25,0.0,2.2775634e-05,4.0192995e-11,1.1871127e-15,1.0535843e-12,4.4621598e-36,2.2978819e-18,4.893018e-25,6.466882e-25
2256,1117,1116,6,2.800101e-30,1.2423887e-10,2.9472405e-12,3.2544886e-14,8.567336e-30,0.0,0.99931353,0.00033997805,0.00030461836,1.3215701e-14,4.52608e-17,2.173737e-29,0.0,1.4985032e-11,3.994029e-14,4.0389703e-05,1.5430658e-11,3.1265181e-21,1.9016545e-20,1.1700848e-18,3.9974615e-20
2257,1129,1132,13,8.8371365e-07,0.00014641139,2.1708804e-12,1.37485e-14,1.1907283e-36,1.05323e-40,4.1045314e-05,0.014543739,0.0011376555,2.8092237e-10,0.00040707592,3.6208323e-32,0.0,0.98371565,4.1203382e-08,1.1703134e-09,2.755952e-16,2.845722e-33,6.3236435e-15,7.429054e-06,4.884274e-09
2258,1118,1115,6,3.6754388e-25,8.986781e-08,1.8420447e-11,3.333604e-11,7.9273766e-26,0.0,0.50214344,0.0002816314,0.49717438,1.6779942e-11,4.4832793e-15,1.1188512e-27,0.0,1.3833906e-11,6.3534473e-18,0.00040009263,5.6689267e-09,2.5517274e-24,4.3540667e-17,9.854373e-13,1.8323754e-16
2259,1131,1136,6,2.8797015e-21,2.8548916e-08,4.38736e-18,7.460673e-26,1.47688e-40,9.961e-41,0.9955467,6.7777097e-07,0.004453001,1.067966e-11,1.686173e-14,1.1271597e-31,0.0,1.7200526e-07,6.551718e-13,2.238386e-16,1.0007909e-13,7.2629535e-18,5.854634e-25,4.788645e-12,2.2174988e-21
2260,1133,1134,6,3.7988908e-30,8.2766655e-10,1.1421335e-12,1.2612496e-12,2.1452046e-34,3.359e-42,0.9975959,0.0024041394,3.6087027e-07,5.852759e-10,1.4636463e-17,5.458886e-26,0.0,2.0577821e-10,5.3526168e-15,6.607578e-09,2.9755614e-12,8.4716656e-21,5.182877e-20,1.1568091e-20,1.0371957e-25
2261,1128,1130,6,3.00651e-16,5.606348e-08,1.6038247e-11,1.0818907e-12,8.066983e-31,5.4743247e-31,0.99886763,1.7385894e-07,2.1098747e-06,3.714116e-09,6.710113e-19,1.4764895e-23,0.0,7.0781994e-08,0.0011299439,1.36044545e-14,5.1093747e-07,4.5121503e-32,9.588961e-30,1.6534744e-25,6.2072454e-09
2262,1127,1129,20,1.4189742e-10,3.5595065e-13,1.7785312e-20,3.6241628e-17,1.9006248e-35,4.78e-43,2.0872197e-10,5.537795e-17,3.6046123e-13,8.993433e-16,5.484671e-16,6.935985e-35,0.0,8.1485995e-13,5.520488e-10,1.6024317e-17,1.5439452e-16,0.0,1.8560279e-30,9.839715e-22,1.0
2263,1123,1120,8,7.4581e-41,6.982832e-08,4.935197e-17,3.896559e-19,1.2457607e-36,2.1073635e-30,0.0057604355,6.334461e-07,0.99423736,2.3723296e-15,4.601512e-10,3.7172685e-21,0.0,5.1705983e-11,1.3364905e-14,2.434816e-12,4.0227561e-16,1.9212908e-20,1.043393e-20,6.099782e-10,9.824539e-12
2264,1125,1121,8,7.4e-44,6.2188235e-05,9.263273e-18,1.5791899e-17,3.8623567e-20,9.07866e-40,4.3434075e-06,0.0001402728,0.999794,1.5242686e-11,7.250013e-14,2.0886132e-29,0.0,6.5556974e-12,3.2235274e-20,3.8954287e-12,9.3085e-12,3.893169e-28,8.049923e-23,3.692391e-08,3.395403e-17
2265,1126,1139,18,9.207373e-31,1.3041377e-13,5.3770705e-16,7.20301e-22,1.5556311e-26,2.2955893e-38,9.265969e-16,1.7176182e-09,1.05305e-12,7.4109335e-15,1.5419741e-15,5.6985047e-30,0.0,3.048081e-10,2.5134845e-28,7.343956e-22,5.322583e-23,6.3265496e-34,1.0,1.0325742e-15,1.4679905e-25
2266,1124,1138,18,7.893108e-31,1.3103445e-08,4.2458657e-15,9.663727e-22,1.3044452e-22,0.0,1.044345e-12,1.702614e-09,4.422866e-11,5.4060215e-11,2.8740298e-12,6.7241916e-31,0.0,6.12861e-10,1.7671956e-21,2.6106422e-12,1.5739793e-20,9.4633155e-12,0.9952657,0.0047338707,3.7093704e-25
2267,1157,1145,4,3.018e-42,2.4509127e-17,2.505217e-18,4.4286528e-13,1.0,9.434e-42,1.8626536e-14,1.78374e-08,5.669387e-07,1.5311281e-18,6.3869572e-18,1.3825595e-30,0.0,2.24587e-16,1.9224316e-23,1.7231949e-11,1.5149715e-17,3.090727e-38,1.1062443e-16,2.4702485e-17,5.0902074e-24
2268,1155,1146,4,1.395e-40,8.724542e-18,2.481382e-18,2.4214604e-11,1.0,4.039045e-36,2.2866114e-17,1.8559255e-11,1.9780809e-11,6.7115026e-17,4.7596823e-22,1.924644e-27,0.0,2.2176714e-18,5.0560143e-23,2.8429827e-14,2.1607455e-17,2.3806564e-34,6.500482e-29,1.9002685e-21,4.0743954e-26
2269,1141,1154,18,9.050954e-36,7.97579e-18,8.971885e-22,2.809693e-19,1.6956369e-20,0.0,1.7588925e-18,6.8085715e-15,9.151097e-17,2.8520236e-19,5.8286624e-21,5.6969167e-38,0.0,3.7710373e-16,5.335076e-26,8.2591865e-19,9.918478e-22,3.358164e-39,1.0,1.0952627e-18,4.19811e-24
2270,1140,1156,18,3.9717e-41,2.7980573e-18,2.588745e-20,1.2468424e-17,5.258066e-15,0.0,1.9941509e-18,6.863651e-14,3.9980643e-16,2.2035957e-19,4.8940567e-20,2.5116833e-35,0.0,6.794606e-17,1.5953265e-24,4.8492772e-17,5.3857783e-22,6.2069023e-35,1.0,7.298198e-18,4.969069e-24
2271,1142,1143,18,1.4561082e-29,2.4961186e-09,2.132551e-18,1.1283364e-12,6.2052925e-20,0.0,1.0265164e-11,1.7347766e-11,1.9308883e-11,3.4050156e-09,1.1023639e-17,1.592781e-36,0.0,4.129521e-11,3.8448363e-19,1.6847088e-12,1.4706475e-10,4.034578e-29,1.0,3.3278102e-11,6.624172e-20
2272,1143,1144,7,1.0844837e-23,2.6473864e-13,5.2031367e-22,5.3468277e-05,8.975234e-16,5.6863273e-36,1.5950519e-10,0.99992746,5.82784e-06,1.1867611e-05,4.254014e-18,8.4837734e-33,0.0,2.4836628e-12,1.4503793e-17,3.4070796e-10,7.4984644e-07,6.42202e-39,9.767841e-21,1.312188e-19,1.9804773e-23
2273,1168,1159,8,7.931942e-34,2.115499e-07,1.7453195e-16,1.1685462e-25,1.01733635e-25,1.03805e-40,1.2983086e-08,1.0296223e-11,0.9999886,1.732028e-16,5.9930784e-12,4.9034364e-28,0.0,1.0354748e-05,3.1945186e-18,3.310948e-16,5.837799e-17,7.732044e-35,8.9468766e-20,8.6002797e-07,8.31357e-23
2274,1166,1160,8,4.0975568e-26,7.812618e-08,2.0973363e-17,1.23363425e-23,1.5444174e-37,3.9219044e-37,2.2523222e-08,1.0886572e-09,0.9999962,6.22685e-19,3.2894574e-09,1.8269788e-25,0.0,2.0660441e-07,5.6618683e-21,7.52268e-13,3.65292e-18,3.3297468e-37,1.4886974e-19,1.9133543e-06,3.9876833e-20
2275,1164,1161,7,5.836e-42,2.6770428e-11,1.7646377e-19,2.301386e-07,2.4762925e-20,2.39173e-30,3.2182533e-07,0.9975882,0.0007378478,2.0195798e-13,3.0569692e-15,3.5773867e-28,0.0,1.6059183e-11,5.5918997e-19,7.391144e-07,0.0016732519,0.0,9.607363e-18,6.342498e-19,5.036033e-31
2276,1163,1162,8,6.5412844e-34,1.0309912e-09,8.476679e-13,3.4943562e-13,7.716677e-24,5.8022597e-30,0.0023156747,5.1368356e-06,0.9976796,4.0367452e-16,5.091551e-15,3.30496e-20,0.0,2.4286462e-13,6.9185254e-18,4.2755058e-10,3.820717e-09,7.7206e-41,2.602705e-21,6.4316323e-16,1.4998048e-14
2277,1164,1179,7,4.84037e-40,1.0207479e-13,9.066885e-21,5.465812e-08,6.0348128e-18,1.0548565e-32,3.1831109e-09,0.9999923,5.051547e-06,9.470931e-13,4.1206492e-17,4.0411224e-30,0.0,5.8030403e-13,8.385141e-22,6.3870414e-07,3.3581312e-06,4.729885e-39,6.8068995e-18,4.927683e-20,3.5949975e-33
2278,1163,1178,7,4.4895075e-38,5.2967846e-13,4.675156e-16,3.6311466e-12,3.2615271e-19,3.6563373e-32,1.6566291e-05,0.98867774,0.011304834,9.7368125e-14,3.7297243e-14,1.7386739e-24,0.0,3.3007778e-12,8.652008e-22,4.4209838e-08,2.1726754e-07,6.6855846e-34,2.760983e-15,1.4028204e-17,2.3086344e-27
2279,1173,1177,7,1.1124839e-20,0.0001173195,3.225358e-14,5.244086e-07,2.8665086e-19,5.3338684e-36,0.0023076679,0.9621603,0.033559866,4.7903153e-09,7.601691e-06,1.7407174e-32,0.0,0.0003970609,7.866361e-07,3.2096997e-12,0.0014469028,4e-45,8.800099e-22,1.10064015e-11,1.6542855e-06
2280,1147,1187,8,2.73e-43,1.15346346e-07,3.2601703e-12,0.047158495,3.4393912e-07,7.490012e-27,2.9018747e-08,0.008863624,0.7701328,2.5890275e-08,9.8706124e-08,1.7930785e-24,0.0,2.1350314e-05,5.659199e-18,0.011050921,0.007015717,7.342409e-39,0.15575749,5.6014528e-08,1.52228e-20
2281,1148,1188,18,3.9e-44,4.107258e-12,5.131636e-17,0.006304437,3.2669947e-11,1.0740041e-34,2.6961341e-12,1.0406225e-05,6.1965005e-10,2.9961876e-13,1.362506e-16,2.1073565e-29,0.0,5.957605e-14,5.119765e-18,1.9069983e-08,3.1988973e-10,2.9212284e-34,0.9936839,1.8007143e-17,7.195619e-23
2282,1189,1149,16,1e-45,3.840528e-11,8.4190776e-16,0.31001607,1.564815e-18,2.7140695e-34,3.06455e-13,4.3979848e-10,4.7507887e-09,1.9687486e-16,2.2079145e-17,1.3437446e-29,0.0,7.594554e-15,3.513379e-19,2.2643303e-09,0.6899845,0.0,4.986742e-19,1.2490146e-15,8.18221e-24
2283,1150,1190,16,4.512083e-39,7.1366434e-11,1.36391e-16,2.2299163e-07,4.0973927e-15,6e-45,1.0945555e-13,1.0977093e-11,3.0020513e-09,4.144507e-14,2.9619625e-18,1.0131781e-30,0.0,2.2476978e-14,1.1786498e-19,8.71007e-12,1.0,0.0,9.377575e-19,1.9493439e-13,5.345425e-26
2284,1151,1191,16,2.8472792e-30,2.1037202e-12,7.8982795e-18,3.9966208e-06,1.5789686e-15,1.201e-42,1.2887868e-13,2.3508973e-08,4.0089026e-11,4.02533e-11,3.571296e-18,9.117916e-34,0.0,1.4352528e-12,4.8627603e-18,2.767715e-12,0.9999962,0.0,7.502031e-17,1.4671242e-16,3.7522773e-26
2285,1152,1192,16,3.5579827e-26,4.3645233e-11,2.0770335e-17,9.0808335e-06,2.1177226e-34,1.6129e-41,1.3247117e-11,5.417883e-07,1.8983726e-11,2.1041593e-14,7.5878075e-15,1.0974108e-36,0.0,2.0063284e-11,1.9349112e-14,2.9382265e-12,0.9999886,0.0,3.1003854e-16,1.2707894e-17,1.908492e-21
2286,1153,1193,16,6.1509115e-31,7.7535605e-09,3.0217121e-15,3.4209436e-06,4.386344e-31,3.97848e-40,7.9520646e-10,4.0905263e-05,1.4664052e-12,7.314808e-11,3.973047e-12,3.7408801e-37,0.0,2.1737517e-08,4.126712e-14,9.6240134e-11,0.9999543,1e-45,3.6795793e-09,4.1814273e-15,4.7257083e-21
2287,1172,1195,16,2.6489945e-19,1.3939077e-08,3.0643787e-18,1.3454832e-07,4.6565645e-35,3.5639e-41,3.7734357e-11,2.086217e-06,1.3958531e-11,1.6226266e-09,1.3699667e-12,6.2992074e-37,0.0,1.1215033e-07,1.3139382e-16,5.635376e-17,0.9999962,0.0,8.672427e-30,5.4740683e-18,1.4226231e-27
2288,1170,1199,13,3.1644028e-11,5.584616e-09,1.3192203e-18,4.760596e-27,1.246899e-33,1.1044e-41,1.971343e-07,2.5886777e-11,2.5393036e-05,3.0054255e-13,4.879195e-07,4.78434e-40,0.0,0.99997336,3.3591125e-09,7.294714e-19,1.1551579e-16,1.6646272e-38,2.904754e-23,2.7540727e-07,8.3600503e-19
2289,1167,1182,8,2.3408743e-16,3.6599722e-06,5.79907e-16,1.8779692e-24,7.029356e-32,1.151e-41,7.5555744e-07,0.0070267785,0.5241322,5.313205e-10,2.3412587e-08,3.0306584e-30,0.0,0.4688354,3.8556477e-11,1.8344057e-14,7.947712e-14,1.6092833e-36,4.6184476e-10,2.9910677e-08,5.0179393e-20
2290,1165,1181,8,5.3765113e-33,2.5817277e-09,1.7152475e-17,7.549828e-18,2.677972e-26,2.552738e-33,5.776667e-06,0.014763756,0.985229,7.7997555e-15,7.9106596e-14,5.6319147e-25,0.0,1.100528e-09,7.357258e-19,1.8335777e-09,4.168392e-11,8.245875e-33,1.690648e-08,8.2819815e-15,7.342279e-21
2291,1175,1200,16,0.0,1.5126167e-08,4.448672e-18,2.4206065e-07,6.4258595e-19,1.0417902e-35,6.814673e-09,0.18801488,0.001892697,5.2207193e-12,3.2081892e-15,1.1399157e-31,0.0,1.4980925e-10,1.1546903e-17,3.3420493e-09,0.8100904,0.0,3.41526e-20,2.1788382e-18,6.871243e-23
2292,1201,1198,7,3.7894376e-31,9.731502e-14,2.2546514e-16,2.0476699e-13,1.4267946e-23,2.745114e-38,3.5493726e-12,1.0,3.6884454e-10,3.5136252e-09,1.9387161e-14,4.9004554e-31,0.0,9.081448e-08,6.842321e-21,1.07143705e-14,8.883482e-13,3.0876888e-29,3.630346e-18,1.6940885e-16,2.2517549e-31
2293,1176,1201,7,2.1503669e-26,5.2998595e-12,9.19496e-21,1.9993737e-13,1.9627787e-17,9.378552e-39,2.298802e-11,1.0,2.7861726e-09,3.0102882e-07,5.812716e-15,1.5623108e-32,0.0,9.467952e-09,8.579934e-21,1.1938805e-13,2.900213e-09,2.5480514e-31,8.9760664e-21,4.1858616e-16,3.7854712e-35
2294,1200,1197,7,0.0,1.0765352e-11,4.938024e-16,1.2247411e-05,6.221951e-14,1.2127227e-36,2.4641008e-11,0.99814016,0.00027292795,2.113084e-10,1.6453696e-11,3.178007e-29,0.0,1.8386778e-08,7.651606e-23,1.6804816e-09,0.0015760416,0.0,2.1191194e-20,1.0797363e-16,2.0080615e-31
2295,1206,1203,6,1.1356015e-16,4.284447e-13,4.7085582e-14,1.8572769e-20,4.361897e-39,1.95861e-40,1.0,8.740354e-13,4.5433795e-09,3.015203e-17,7.314013e-22,1.1596322e-28,0.0,3.1292755e-13,5.33106e-14,3.7873443e-15,6.4517646e-14,2.3542731e-37,4.9831797e-29,1.2369681e-27,8.8041345e-28
2296,1205,1204,0,0.99916875,2.1319707e-13,1.4077489e-14,4.8494394e-19,1.1939291e-38,0.0,0.00083001197,1.2288321e-11,2.45871e-12,4.3001775e-15,1.2230613e-11,3.0418308e-33,0.0,2.1411604e-09,2.360323e-16,5.456094e-12,6.63849e-20,7.9956065e-29,2.5031983e-28,1.0498685e-21,1.4591223e-21
2297,1220,1223,7,1.8047009e-19,4.92787e-13,3.0458724e-10,1.189425e-14,3.6582667e-30,5.6896746e-34,0.00011767314,0.99983215,1.6605178e-08,2.1410941e-10,1.5978167e-10,2.1707295e-21,0.0,4.9552607e-05,1.343391e-14,7.9742466e-16,5.9428055e-14,1.69349e-36,3.8395454e-19,1.556915e-24,5.580367e-28
2298,1207,1206,6,2.7342948e-32,4.298036e-12,1.3396208e-12,4.2872665e-17,9.026048e-31,0.0,0.99929076,4.6377354e-06,0.00070496765,9.7757634e-17,5.4231104e-16,5.412496e-28,0.0,5.930262e-13,5.1257868e-17,1.4408802e-06,4.0763474e-14,4.1465306e-22,2.382998e-21,4.4015104e-17,8.373566e-23
2299,1219,1222,13,3.4544666e-11,1.9969273e-05,4.2964642e-11,1.0313313e-13,4.471683e-37,1.550626e-39,3.7217947e-06,0.12743872,7.681771e-05,9.0717445e-10,0.0015799362,4.0057778e-29,0.0,0.870879,2.3197092e-08,1.561792e-10,6.797668e-16,5.9050577e-32,4.4848874e-15,8.7711754e-07,5.3135443e-12
2300,1208,1205,8,2.5327645e-27,2.234931e-08,4.551042e-11,4.858937e-12,1.252711e-25,0.0,0.107464515,0.00014058885,0.89201427,5.2067747e-13,4.591298e-14,2.1739383e-27,0.0,6.33314e-12,7.5966825e-19,0.00037888103,2.7292402e-10,8.749813e-24,2.7909924e-16,1.3274129e-11,1.2237489e-16
2301,1221,1226,6,1.1789927e-17,5.7452323e-09,2.2038249e-17,2.3992725e-27,2e-44,8.036e-42,0.9991344,1.811562e-06,0.000862773,5.5714365e-12,4.9599685e-13,4.082257e-31,0.0,9.996309e-07,1.6441389e-12,4.921623e-17,2.8281947e-15,1.2838093e-16,9.271477e-25,2.4160628e-11,4.6728724e-24
2302,1223,1224,6,7.624356e-25,4.188124e-11,1.3188456e-14,3.0798495e-17,5.490812e-36,8.4645e-41,0.9999962,3.3460983e-06,3.3723626e-09,2.7701882e-11,1.4699357e-17,3.2079873e-26,0.0,1.16459386e-11,2.5842299e-17,4.336228e-11,5.2393603e-17,1.9135815e-20,3.992352e-22,1.9034474e-20,5.5752117e-30
2303,1218,1220,6,1.5028394e-15,2.129634e-09,2.5681112e-11,2.7307265e-12,9.652966e-30,2.4852982e-30,0.9999543,1.136305e-06,2.5621697e-05,1.0114667e-09,1.644624e-17,3.6691284e-21,0.0,2.2116504e-08,1.8592193e-05,9.1819164e-14,7.911019e-07,2.8177444e-33,3.967184e-28,1.408804e-26,8.571248e-10
2304,1217,1219,20,1.0079355e-11,8.059175e-15,6.988141e-21,4.7078484e-18,5.99927e-40,2.65e-43,1.7815313e-10,4.703867e-16,2.305663e-13,2.5765913e-17,3.821638e-15,7.566031e-33,0.0,1.6186573e-13,1.8750584e-10,5.894252e-18,5.6031157e-17,1.773e-42,1.7474731e-29,2.1564983e-23,1.0
2305,1213,1210,8,2.6498637e-34,9.001088e-08,7.718967e-18,8.316565e-20,1.2593e-41,3.7453056e-30,0.008663188,5.489741e-07,0.99133635,7.0843633e-14,2.023894e-10,1.1635001e-21,0.0,2.2439073e-10,7.916904e-15,4.868694e-13,3.3509095e-16,2.1022273e-20,3.2418646e-20,1.8514655e-09,7.321085e-12
2306,1215,1211,8,3.1836e-41,4.3608898e-06,3.0320864e-19,2.2029424e-17,7.090675e-18,1.1227398e-38,3.2082147e-07,1.4448494e-05,0.9999809,2.3197666e-12,4.0538666e-12,3.5334417e-29,0.0,1.9858608e-11,5.222329e-21,7.566784e-10,1.7606816e-14,5.8651037e-30,5.4751976e-25,3.6197996e-08,1.0538831e-17
2307,1216,1229,18,3.175615e-32,1.7967046e-12,1.9738343e-14,8.6552845e-20,1.9836283e-25,1.893316e-35,4.2038963e-16,3.1307268e-09,7.3885277e-13,1.5327507e-13,1.7698794e-15,3.081667e-27,0.0,1.1058221e-09,4.4335227e-27,3.2200726e-21,3.67354e-21,3.102336e-32,1.0,7.5688145e-15,3.8043968e-25
2308,1214,1228,18,1.2797642e-33,6.0353473e-09,1.965583e-15,3.4282966e-22,7.357019e-23,0.0,2.183145e-13,2.491361e-10,2.3113407e-11,1.5161613e-11,2.0404172e-14,1.4622137e-30,0.0,9.500323e-11,1.6471625e-22,5.885613e-14,4.843555e-21,6.687518e-13,0.9996301,0.00037099194,1.265019e-25
2309,1247,1235,4,3e-45,6.611204e-18,1.6612506e-18,6.7175866e-13,0.9999962,6.7091777e-38,7.591165e-15,8.610875e-09,4.719943e-06,9.799233e-20,3.304245e-18,5.9911945e-30,0.0,1.3115344e-16,9.4593864e-26,4.466029e-12,2.8197323e-19,4.389205e-39,1.31735125e-23,5.2422137e-19,1.1275582e-26
2310,1245,1236,4,1e-45,2.8103661e-13,5.358539e-16,2.5958904e-08,1.0,1.7162724e-35,5.2781245e-14,8.203423e-11,9.162915e-07,1.5021473e-13,2.4828591e-18,2.1528105e-28,0.0,9.241022e-14,2.2576088e-19,1.0142988e-09,1.9488543e-12,2.2349913e-30,3.4159543e-33,2.7929747e-15,5.8383816e-23
2311,1231,1244,18,5.87864e-40,9.542417e-19,1.551298e-20,2.750371e-19,1.0571526e-17,0.0,3.675789e-18,1.2786111e-13,4.5345998e-17,2.9803233e-18,2.6911809e-20,1.9380373e-35,0.0,5.2645665e-16,1.4947692e-26,8.57304e-19,9.50879e-22,9.42149e-36,1.0,3.5531941e-19,4.368852e-27
2312,1230,1246,18,1.3513e-41,1.3719088e-17,9.028682e-20,7.621974e-17,2.5445378e-14,0.0,6.590178e-18,1.9194078e-13,7.415059e-16,7.582034e-19,3.9030752e-19,1.398267e-34,0.0,1.6043102e-16,2.2186472e-23,9.034277e-17,1.6602343e-21,2.2975487e-33,1.0,3.6513893e-17,1.0266158e-23
2313,1232,1233,18,4.3652212e-34,4.449088e-14,9.152016e-22,6.84087e-18,2.0272063e-20,0.0,7.5178203e-16,1.7677084e-13,1.9243545e-15,1.6279482e-14,8.283256e-20,4.720553e-37,0.0,5.151077e-15,7.0558774e-23,6.384921e-15,9.299502e-16,1.07952574e-32,1.0,4.459057e-16,2.600957e-22
2314,1233,1234,9,7.175908e-31,5.1697353e-09,1.1756697e-16,3.0205487e-07,5.1521266e-12,1.7355e-41,9.505045e-09,0.46589547,0.00011938086,0.53394806,1.6345381e-14,3.4589638e-33,0.0,3.696554e-05,1.1923814e-16,1.0344314e-07,1.5202242e-07,2.0324145e-23,6.931624e-19,2.0589386e-08,1.4575405e-31
