source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88
1044,390,0390,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522930437114274e-28,2.386751207090023e-32,5.243772430163496e-12,5.709783491678905e-20,1.0,1.0715510967429509e-07,0.0,1.1365178595767272e-35,2.3474824370949423e-31,3.1224514347814175e-15,6.445965289314515e-12,1.8813690161323393e-08,3.9880173273963704e-13,0.0,1.1038395253882528e-27,0.0,1.3917774115671964e-15,1.6774072048064083e-24,9.957713832369316e-30,7.857378172231935e-26,0.0,4.416296541011069e-31,4.8064537326341226e-43,0.0,0.0,5.399018516956698e-32,1.69546729917406e-29,1.832630418228931e-35,0.0,1.3410337290312778e-17,0.0,0.0,0.0,4.5842064043149976e-23,0.0,2.817047930523653e-24,1.6344868212320982e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,392,0392,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540273165538858e-33,8.071479154510946e-43,1.3887061039216094e-31,9.439022741799206e-33,1.0793651511355393e-17,9.403057801862205e-16,0.0,6.242355335813008e-27,0.0,2.337762076824942e-29,5.295144386624747e-22,1.9532473347184244e-25,3.001725351855565e-20,0.0,2.577710089514564e-26,0.0,1.1589231289248786e-23,1.6291489547820238e-27,6.754258598045618e-42,0.0,0.0,1.513646279507472e-35,0.0,0.0,0.0,1.0517313680599086e-23,2.3063098718059358e-35,9.80908925027372e-45,0.0,1.8724331660991252e-16,0.0,0.0,1.0,9.551085955049571e-26,0.0,3.2989554679476544e-33,1.3893797789308747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,392,0392,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540273165538858e-33,8.071479154510946e-43,1.3887061039216094e-31,9.439022741799206e-33,1.0793651511355393e-17,9.403057801862205e-16,0.0,6.242355335813008e-27,0.0,2.337762076824942e-29,5.295144386624747e-22,1.9532473347184244e-25,3.001725351855565e-20,0.0,2.577710089514564e-26,0.0,1.1589231289248786e-23,1.6291489547820238e-27,6.754258598045618e-42,0.0,0.0,1.513646279507472e-35,0.0,0.0,0.0,1.0517313680599086e-23,2.3063098718059358e-35,9.80908925027372e-45,0.0,1.8724331660991252e-16,0.0,0.0,1.0,9.551085955049571e-26,0.0,3.2989554679476544e-33,1.3893797789308747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,392,0392,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540273165538858e-33,8.071479154510946e-43,1.3887061039216094e-31,9.439022741799206e-33,1.0793651511355393e-17,9.403057801862205e-16,0.0,6.242355335813008e-27,0.0,2.337762076824942e-29,5.295144386624747e-22,1.9532473347184244e-25,3.001725351855565e-20,0.0,2.577710089514564e-26,0.0,1.1589231289248786e-23,1.6291489547820238e-27,6.754258598045618e-42,0.0,0.0,1.513646279507472e-35,0.0,0.0,0.0,1.0517313680599086e-23,2.3063098718059358e-35,9.80908925027372e-45,0.0,1.8724331660991252e-16,0.0,0.0,1.0,9.551085955049571e-26,0.0,3.2989554679476544e-33,1.3893797789308747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,392,0392,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540273165538858e-33,8.071479154510946e-43,1.3887061039216094e-31,9.439022741799206e-33,1.0793651511355393e-17,9.403057801862205e-16,0.0,6.242355335813008e-27,0.0,2.337762076824942e-29,5.295144386624747e-22,1.9532473347184244e-25,3.001725351855565e-20,0.0,2.577710089514564e-26,0.0,1.1589231289248786e-23,1.6291489547820238e-27,6.754258598045618e-42,0.0,0.0,1.513646279507472e-35,0.0,0.0,0.0,1.0517313680599086e-23,2.3063098718059358e-35,9.80908925027372e-45,0.0,1.8724331660991252e-16,0.0,0.0,1.0,9.551085955049571e-26,0.0,3.2989554679476544e-33,1.3893797789308747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,392,0392,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540273165538858e-33,8.071479154510946e-43,1.3887061039216094e-31,9.439022741799206e-33,1.0793651511355393e-17,9.403057801862205e-16,0.0,6.242355335813008e-27,0.0,2.337762076824942e-29,5.295144386624747e-22,1.9532473347184244e-25,3.001725351855565e-20,0.0,2.577710089514564e-26,0.0,1.1589231289248786e-23,1.6291489547820238e-27,6.754258598045618e-42,0.0,0.0,1.513646279507472e-35,0.0,0.0,0.0,1.0517313680599086e-23,2.3063098718059358e-35,9.80908925027372e-45,0.0,1.8724331660991252e-16,0.0,0.0,1.0,9.551085955049571e-26,0.0,3.2989554679476544e-33,1.3893797789308747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,392,0392,1,girder,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540273165538858e-33,8.071479154510946e-43,1.3887061039216094e-31,9.439022741799206e-33,1.0793651511355393e-17,9.403057801862205e-16,0.0,6.242355335813008e-27,0.0,2.337762076824942e-29,5.295144386624747e-22,1.9532473347184244e-25,3.001725351855565e-20,0.0,2.577710089514564e-26,0.0,1.1589231289248786e-23,1.6291489547820238e-27,6.754258598045618e-42,0.0,0.0,1.513646279507472e-35,0.0,0.0,0.0,1.0517313680599086e-23,2.3063098718059358e-35,9.80908925027372e-45,0.0,1.8724331660991252e-16,0.0,0.0,1.0,9.551085955049571e-26,0.0,3.2989554679476544e-33,1.3893797789308747e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,395,0395,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1038940537083559e-22,3.6966253488888674e-42,2.5221595076627338e-19,3.361214438136875e-24,1.0,0.0,1.6172385576772714e-40,7.485249680228642e-25,2.1975755801310303e-20,3.623320573644703e-24,2.8924014162293567e-32,0.0,1.6534981018829227e-27,0.0,8.796751098127767e-20,4.5203867682217125e-24,3.245188080296456e-38,0.0,0.0,0.0,2.0183704891166914e-28,0.0,2.6171940910676673e-34,1.4293244336113134e-43,0.0,1.2377146932613112e-18,0.0,6.247637896835095e-29,4.028733084933849e-42,0.0,0.0,4.937631605802595e-15,0.0,1.943734535018074e-24,1.4892311527862415e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,398,0398,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1245495165164071e-29,0.0,1.583870303270881e-26,7.687476291657545e-38,1.6524458884559223e-11,4.399989555104074e-14,2.856038192131651e-36,3.3451249100000774e-23,4.60707187519319e-36,2.7526660675239455e-29,1.366235735437024e-19,9.512644899019442e-20,8.1675177277839275e-25,0.0,3.1452363918592115e-23,0.0,5.368748929581932e-16,1.331626866066249e-12,2.3983285411600994e-28,1.8222625359926354e-40,0.0,7.935766200838016e-39,2.2981294814927e-42,3.274159898678676e-31,0.0,2.9216472104641407e-22,0.0,1.2051126316951484e-15,0.0,6.00525000820501e-13,0.0,0.0,0.0,1.0,0.0,1.4036992525224495e-23,3.0916172662202046e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,398,0398,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1245495165164071e-29,0.0,1.583870303270881e-26,7.687476291657545e-38,1.6524458884559223e-11,4.399989555104074e-14,2.856038192131651e-36,3.3451249100000774e-23,4.60707187519319e-36,2.7526660675239455e-29,1.366235735437024e-19,9.512644899019442e-20,8.1675177277839275e-25,0.0,3.1452363918592115e-23,0.0,5.368748929581932e-16,1.331626866066249e-12,2.3983285411600994e-28,1.8222625359926354e-40,0.0,7.935766200838016e-39,2.2981294814927e-42,3.274159898678676e-31,0.0,2.9216472104641407e-22,0.0,1.2051126316951484e-15,0.0,6.00525000820501e-13,0.0,0.0,0.0,1.0,0.0,1.4036992525224495e-23,3.0916172662202046e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,398,0398,1,girder,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1245495165164071e-29,0.0,1.583870303270881e-26,7.687476291657545e-38,1.6524458884559223e-11,4.399989555104074e-14,2.856038192131651e-36,3.3451249100000774e-23,4.60707187519319e-36,2.7526660675239455e-29,1.366235735437024e-19,9.512644899019442e-20,8.1675177277839275e-25,0.0,3.1452363918592115e-23,0.0,5.368748929581932e-16,1.331626866066249e-12,2.3983285411600994e-28,1.8222625359926354e-40,0.0,7.935766200838016e-39,2.2981294814927e-42,3.274159898678676e-31,0.0,2.9216472104641407e-22,0.0,1.2051126316951484e-15,0.0,6.00525000820501e-13,0.0,0.0,0.0,1.0,0.0,1.4036992525224495e-23,3.0916172662202046e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,399,0399,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7215048761029537e-35,0.0,2.5962575727741547e-30,3.6598848288043304e-23,1.0669855840875209e-13,2.520514969207402e-19,4.551581349967085e-33,0.0,1.217846011791098e-35,1.4657506360707537e-20,4.984062630013736e-18,3.0524635120303166e-20,4.09780590856763e-34,0.0,6.166353538894498e-10,0.0,5.20070164603168e-20,2.3129418519340916e-11,4.907667103752713e-35,0.0,0.0,3.48684563263489e-36,1.403286906845694e-38,0.0,0.0,1.0853184139153674e-33,0.0,1.0,0.0,1.1327246638320362e-23,0.0,0.0,0.0,1.0125362368306452e-16,0.0,6.506149403366437e-18,2.679991702925601e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,399,0399,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7215048761029537e-35,0.0,2.5962575727741547e-30,3.6598848288043304e-23,1.0669855840875209e-13,2.520514969207402e-19,4.551581349967085e-33,0.0,1.217846011791098e-35,1.4657506360707537e-20,4.984062630013736e-18,3.0524635120303166e-20,4.09780590856763e-34,0.0,6.166353538894498e-10,0.0,5.20070164603168e-20,2.3129418519340916e-11,4.907667103752713e-35,0.0,0.0,3.48684563263489e-36,1.403286906845694e-38,0.0,0.0,1.0853184139153674e-33,0.0,1.0,0.0,1.1327246638320362e-23,0.0,0.0,0.0,1.0125362368306452e-16,0.0,6.506149403366437e-18,2.679991702925601e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,399,0399,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7215048761029537e-35,0.0,2.5962575727741547e-30,3.6598848288043304e-23,1.0669855840875209e-13,2.520514969207402e-19,4.551581349967085e-33,0.0,1.217846011791098e-35,1.4657506360707537e-20,4.984062630013736e-18,3.0524635120303166e-20,4.09780590856763e-34,0.0,6.166353538894498e-10,0.0,5.20070164603168e-20,2.3129418519340916e-11,4.907667103752713e-35,0.0,0.0,3.48684563263489e-36,1.403286906845694e-38,0.0,0.0,1.0853184139153674e-33,0.0,1.0,0.0,1.1327246638320362e-23,0.0,0.0,0.0,1.0125362368306452e-16,0.0,6.506149403366437e-18,2.679991702925601e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,400,0400,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669345779562661e-32,0.0,8.664291631323383e-30,1.4123079946660932e-17,8.143320756552456e-16,1.480609029382451e-20,1.0199609881067969e-29,0.0,1.7396934126917097e-34,6.186906180384379e-19,6.144944858873212e-19,2.3077944161117815e-15,1.1978326005787496e-33,0.0,2.896117123896147e-09,0.0,3.263460175268471e-24,2.402830506942089e-16,1.862283620133752e-40,0.0,0.0,9.27869918282524e-39,4.395068937268429e-39,0.0,0.0,1.8163070175192549e-40,0.0,1.0,0.0,6.579199789751555e-26,2.2545490992521982e-41,0.0,0.0,6.262130091147196e-26,0.0,1.8625280763444725e-19,3.130551277279396e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,400,0400,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669345779562661e-32,0.0,8.664291631323383e-30,1.4123079946660932e-17,8.143320756552456e-16,1.480609029382451e-20,1.0199609881067969e-29,0.0,1.7396934126917097e-34,6.186906180384379e-19,6.144944858873212e-19,2.3077944161117815e-15,1.1978326005787496e-33,0.0,2.896117123896147e-09,0.0,3.263460175268471e-24,2.402830506942089e-16,1.862283620133752e-40,0.0,0.0,9.27869918282524e-39,4.395068937268429e-39,0.0,0.0,1.8163070175192549e-40,0.0,1.0,0.0,6.579199789751555e-26,2.2545490992521982e-41,0.0,0.0,6.262130091147196e-26,0.0,1.8625280763444725e-19,3.130551277279396e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,400,0400,1,girder,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669345779562661e-32,0.0,8.664291631323383e-30,1.4123079946660932e-17,8.143320756552456e-16,1.480609029382451e-20,1.0199609881067969e-29,0.0,1.7396934126917097e-34,6.186906180384379e-19,6.144944858873212e-19,2.3077944161117815e-15,1.1978326005787496e-33,0.0,2.896117123896147e-09,0.0,3.263460175268471e-24,2.402830506942089e-16,1.862283620133752e-40,0.0,0.0,9.27869918282524e-39,4.395068937268429e-39,0.0,0.0,1.8163070175192549e-40,0.0,1.0,0.0,6.579199789751555e-26,2.2545490992521982e-41,0.0,0.0,6.262130091147196e-26,0.0,1.8625280763444725e-19,3.130551277279396e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,402,0402,1,girder,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9175329223702198e-22,4.936726822492995e-30,1.006804619648204e-17,6.082706069489296e-24,1.0,0.0,0.0,1.6512770945110033e-22,6.862219534399968e-19,2.4633506470639394e-17,5.742823578202148e-31,0.0,9.179988238008846e-22,0.0,2.603266132170693e-25,8.419222781560223e-27,1.6339128149099176e-31,0.0,0.0,3.7483977892141384e-35,2.0711923475563212e-34,0.0,4.92842723512404e-38,1.401298464324817e-45,0.0,1.1755390421333035e-17,0.0,2.764162917141513e-32,0.0,0.0,0.0,7.3961813675724e-25,0.0,7.403228354493238e-20,3.499042265419068e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,405,0405,1,girder,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9022376253974274e-17,3.129800120069479e-41,1.6250365474254174e-16,7.691750569804867e-10,1.2328132221670063e-12,1.06496451569742e-17,1.4967637719209181e-37,0.0,1.118236174531204e-42,1.4454150060514418e-23,3.815686048375122e-12,8.576781926375964e-16,1.858526710416758e-25,0.0,2.2201401687124006e-13,0.0,3.876919238720175e-24,4.0777401017041603e-25,3.967213436698489e-36,0.0,0.0,1.0225715380615282e-21,1.6227036216881382e-41,0.0,0.0,3.3198609002930596e-33,1.9478048654114957e-43,3.005544005304022e-18,0.0,2.3433798955841395e-20,4.203895392974451e-45,0.0,0.0,9.371704476215018e-35,0.0,1.0,1.1751627378488941e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,408,0408,1,girder,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6416656248725537e-36,6.675631741212353e-38,3.5943684298058625e-17,6.31419258623151e-38,2.59727461759951e-10,2.3393723069808914e-10,0.0,2.1019476964872256e-44,3.2103070455420096e-30,1.0,9.563659759959098e-12,6.167697103910685e-13,2.9259645243804797e-14,0.0,4.929488833338576e-20,0.0,9.852733073856257e-10,1.025342222344025e-26,3.7299518334868516e-29,0.0,0.0,4.655786121749918e-40,1.275058918413514e-15,3.347702031271988e-41,0.0,2.4687259750572413e-14,1.1630777253895982e-42,7.72682926180214e-34,0.0,1.989575651355287e-19,0.0,0.0,0.0,1.5682125533594306e-14,0.0,2.580453769313338e-27,2.2310064804062087e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,410,0410,1,girder,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838182168708523e-28,5.605193857299268e-45,6.168708664537614e-13,2.5459840743332047e-22,2.297974127879552e-14,2.896928449353817e-17,2.219330734347054e-25,0.0,7.84831929805628e-14,0.9999886155128479,1.0344797374273185e-05,9.35710620098007e-10,9.929161680202532e-28,0.0,1.0868203513254675e-14,0.0,1.7721889343739469e-16,2.1476473876238797e-24,1.5105499962136634e-26,0.0,5.605193857299268e-45,2.0882928837314589e-38,1.8624296160021845e-18,0.0,0.0,1.0033102571601168e-35,0.0,7.995367200887391e-28,0.0,7.865535487029986e-26,2.849106024680575e-40,0.0,0.0,5.874487766403853e-29,0.0,4.270845006557854e-17,1.0264865569153879e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,413,0413,1,girder,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.286404931172435e-27,0.0,2.3444922376655823e-17,3.3923531661227825e-29,5.118202374048398e-18,1.3692530182601859e-13,0.0,0.0,1.7252561083714391e-38,4.233803200214414e-21,4.890172631862375e-21,9.524470445730453e-15,1.924927767604634e-22,5.0825095301061115e-42,3.771731272511687e-29,0.0,2.7013280935045403e-12,4.242113962300574e-28,2.465840009849682e-34,0.0,0.0,0.0,1.0,0.0,0.0,6.800866088185189e-29,7.216687091272808e-43,6.842467533777937e-39,0.0,7.020671208019663e-14,7.670636047232675e-37,8.34613365351861e-42,0.0,1.0791509940749494e-17,0.0,1.4024760521983847e-27,4.256809407125647e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,414,0414,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179040922889539e-34,1.1360456962902739e-27,3.0529852463375556e-14,9.774756240847686e-17,1.0,1.7067889324096086e-09,0.0,1.5642694757257933e-41,1.1364670675520699e-40,3.3868191267982073e-29,2.1720190580734166e-16,6.096588511805834e-12,5.153113118210892e-18,0.0,1.0050511945252247e-24,0.0,1.0965441201533574e-14,1.3298304369192849e-26,1.801904757946101e-30,1.1224400699241785e-42,0.0,2.308394788681407e-36,1.529944669842157e-39,0.0,0.0,4.7012280718859294e-17,1.698226931111492e-34,6.837335377241484e-29,0.0,2.5045765429720003e-18,8.845769151180731e-30,0.0,0.0,2.3197002387492076e-23,0.0,1.0858655499792873e-17,3.002045884342929e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,414,0414,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179040922889539e-34,1.1360456962902739e-27,3.0529852463375556e-14,9.774756240847686e-17,1.0,1.7067889324096086e-09,0.0,1.5642694757257933e-41,1.1364670675520699e-40,3.3868191267982073e-29,2.1720190580734166e-16,6.096588511805834e-12,5.153113118210892e-18,0.0,1.0050511945252247e-24,0.0,1.0965441201533574e-14,1.3298304369192849e-26,1.801904757946101e-30,1.1224400699241785e-42,0.0,2.308394788681407e-36,1.529944669842157e-39,0.0,0.0,4.7012280718859294e-17,1.698226931111492e-34,6.837335377241484e-29,0.0,2.5045765429720003e-18,8.845769151180731e-30,0.0,0.0,2.3197002387492076e-23,0.0,1.0858655499792873e-17,3.002045884342929e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,414,0414,1,girder,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179040922889539e-34,1.1360456962902739e-27,3.0529852463375556e-14,9.774756240847686e-17,1.0,1.7067889324096086e-09,0.0,1.5642694757257933e-41,1.1364670675520699e-40,3.3868191267982073e-29,2.1720190580734166e-16,6.096588511805834e-12,5.153113118210892e-18,0.0,1.0050511945252247e-24,0.0,1.0965441201533574e-14,1.3298304369192849e-26,1.801904757946101e-30,1.1224400699241785e-42,0.0,2.308394788681407e-36,1.529944669842157e-39,0.0,0.0,4.7012280718859294e-17,1.698226931111492e-34,6.837335377241484e-29,0.0,2.5045765429720003e-18,8.845769151180731e-30,0.0,0.0,2.3197002387492076e-23,0.0,1.0858655499792873e-17,3.002045884342929e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
